SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7*,Sp8*,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude
2120789,2.12671,2.07837,2.03814,2.00436,1.97315,1.9446,1.91805,1.89613,1.88398,1.8858,1.90514,1.94125,1.98144,2.00287,1.99763,1.98809,2.00632,2.07359,2.18447,2.30357,2.38135,2.40477,2.39462,2.36645,2.32828,2.28723,2.24791,2.21063,2.17454,2.14265,2.11761,2.10082,2.09318,2.09667,2.12078,2.1902,2.32697,2.50464,9.5,10.5,N,N,N,N,N,N,N,N
2120157,2.07189,2.02248,1.98096,1.94523,1.91175,1.88076,1.85169,1.82707,1.81175,1.80979,1.82484,1.85667,1.89242,1.9092,1.90014,1.88738,1.90189,1.96448,2.0708,2.18709,2.26418,2.28858,2.28051,2.25458,2.21793,2.17787,2.13921,2.10217,2.066,2.03412,2.00912,1.99261,1.9854,1.98954,2.0146,2.08547,2.22276,2.39937,10.6,10.5,N,N,N,N,N,N,N,N
214021,1.97964,1.94208,1.9108,1.88264,1.85924,1.84251,1.82416,1.80292,1.79103,1.79582,1.8188,1.85885,1.90128,1.92207,1.91444,1.90235,1.91784,1.98181,2.08725,2.20247,2.28084,2.30836,2.30371,2.28018,2.24389,2.20273,2.16214,2.12268,2.08236,2.0471,2.02017,2.00305,1.99525,1.99894,2.02327,2.09655,2.24247,2.43361,13.35,9.21,Y,Y,Y,Y,Y,Y,Y,Y
2120204,2.09113,2.04523,2.00779,1.9762,1.94717,1.92127,1.89777,1.87867,1.86887,1.87249,1.89284,1.92946,1.96945,1.99083,1.98747,1.98151,2.00375,2.07317,2.18211,2.29525,2.36788,2.38953,2.38027,2.35407,2.31766,2.27799,2.23982,2.20317,2.16748,2.13647,2.11282,2.09805,2.09273,2.09885,2.12571,2.19798,2.33676,2.51272,11.6,10.7,N,N,N,N,N,N,N,N
2120585,2.10163,2.05468,2.01609,1.98404,1.95467,1.92787,1.90256,1.88156,1.87056,1.87416,1.89604,1.93547,1.97864,2.00181,1.99841,1.99225,2.01589,2.08966,2.20514,2.32573,2.40434,2.42836,2.41865,2.39044,2.35154,2.30909,2.26815,2.22917,2.19172,2.15929,2.13446,2.11881,2.11322,2.11914,2.14618,2.22019,2.36291,2.54395,10.9,11.4,N,N,N,N,N,N,N,N
2120584,2.04135,1.99701,1.96013,1.92896,1.89997,1.87342,1.84866,1.82824,1.8168,1.81814,1.83568,1.8691,1.90564,1.9233,1.91629,1.90625,1.92247,1.98472,2.08868,2.20114,2.27492,2.29775,2.28972,2.26452,2.22905,2.19028,2.15293,2.11732,2.08251,2.05186,2.0279,2.01206,2.00533,2.00953,2.03385,2.10228,2.23519,2.40585,11.6,10.1,N,N,N,N,N,N,N,N
2140776,2.04074,1.99542,1.95768,1.92578,1.89585,1.86836,1.84279,1.82153,1.80951,1.81022,1.82664,1.8594,1.89442,1.91002,1.8997,1.8852,1.89516,1.95048,2.05041,2.16397,2.24105,2.26753,2.2635,2.24177,2.20824,2.17086,2.13442,2.09884,2.06349,2.03194,2.00654,1.98896,1.98055,1.98309,2.00628,2.07371,2.20382,2.37008,14.07,7.99,N,N,N,N,N,N,N,N
2141140,2.17953,2.13171,2.0917,2.05757,2.02568,1.99606,1.968,1.94451,1.93111,1.93243,1.95185,1.98909,2.03045,2.05071,2.04068,2.02376,2.03432,2.09725,2.21373,2.34645,2.4334,2.45853,2.44756,2.41746,2.37692,2.33393,2.29298,2.25393,2.21527,2.17978,2.15019,2.12854,2.11627,2.11622,2.13876,2.20889,2.34789,2.52642,9.81,8.4,N,N,N,N,N,N,N,N
2140995,1.93357,1.88822,1.85117,1.82085,1.7934,1.76876,1.74623,1.72818,1.71964,1.72472,1.74718,1.78625,1.82865,1.85139,1.84752,1.8401,1.86034,1.92786,2.03711,2.15489,2.23446,2.26192,2.25638,2.2325,2.19721,2.15799,2.11981,2.0832,2.04766,2.01682,1.99322,1.97808,1.97236,1.97759,2.00302,2.07354,2.20996,2.3853,11.59,10.36,N,N,N,N,N,N,N,N
2120040,2.1148,2.07254,2.03785,2.00903,1.98236,1.9579,1.93499,1.91635,1.90719,1.91181,1.93363,1.97236,2.01462,2.03636,2.02989,2.01802,2.03279,2.09589,2.20515,2.32603,2.40619,2.43205,2.42503,2.39977,2.36387,2.32459,2.28674,2.25021,2.21438,2.18197,2.15591,2.13768,2.12848,2.1308,2.15421,2.2226,2.3568,2.52725,10.6,9.2,N,N,N,N,N,N,N,N
2120084,2.37702,2.32864,2.28939,2.25669,2.22732,2.20132,2.17657,2.15581,2.14624,2.15386,2.18301,2.23237,2.28612,2.31642,2.31387,2.30597,2.33188,2.41519,2.54684,2.68423,2.7722,2.79816,2.78653,2.75466,2.71224,2.66621,2.62178,2.57914,2.53764,2.50077,2.47195,2.45266,2.44397,2.44821,2.47678,2.55572,2.71003,2.8987,8.9,10.8,N,N,N,N,N,N,N,N
2120414,1.79651,1.7592,1.72932,1.70562,1.68407,1.66491,1.64751,1.63413,1.62979,1.63842,1.66319,1.70392,1.74748,1.77149,1.76999,1.76529,1.78731,1.85527,1.96393,2.07978,2.15617,2.18086,2.17403,2.14999,2.11551,2.07782,2.04168,2.00719,1.97373,1.94448,1.92206,1.90777,1.90245,1.90768,1.9326,2.00117,2.13353,2.30466,11.3,10.6,N,N,N,N,N,N,N,N
2140656,2.11719,2.06919,2.02859,1.993,1.95934,1.92767,1.89786,1.87278,1.85701,1.85434,1.86775,1.89738,1.93002,1.94278,1.929,1.91043,1.91644,1.96844,2.06816,2.1834,2.26058,2.2854,2.27938,2.25581,2.22057,2.18149,2.14348,2.10639,2.06939,2.03592,2.00845,1.98867,1.97814,1.97915,2.00126,2.06828,2.19929,2.36717,13.33,8.63,N,N,N,N,N,N,N,N
2120559,1.97003,1.92764,1.89316,1.86491,1.83917,1.81584,1.79413,1.77662,1.76786,1.77216,1.79278,1.82921,1.8687,1.88961,1.88551,1.87836,1.89756,1.96279,2.06866,2.18187,2.25657,2.28069,2.27398,2.24999,2.21544,2.17738,2.14047,2.10509,2.07065,2.04059,2.01758,2.00262,1.99697,2.00203,2.02736,2.09672,2.23022,2.40102,12,10.5,N,N,N,N,N,N,N,N
2141316,1.76169,1.7253,1.69649,1.67453,1.65443,1.63587,1.61865,1.6053,1.60082,1.60929,1.63391,1.67412,1.71688,1.73961,1.73537,1.72642,1.74235,1.80374,1.90867,2.02521,2.10413,2.13132,2.12724,2.10595,2.07362,2.03705,2.00137,1.96619,1.9311,1.90064,1.87669,1.86081,1.85381,1.85758,1.88143,1.94869,2.07818,2.24459,13.27,9.63,N,N,N,N,N,N,N,N
2120461,2.04773,2.0014,1.96295,1.93057,1.90059,1.87275,1.84667,1.82482,1.81245,1.81385,1.83259,1.8677,1.90605,1.92538,1.9183,1.90632,1.92145,1.98466,2.09396,2.21441,2.29368,2.31768,2.3087,2.28175,2.24446,2.20432,2.16588,2.12923,2.09307,2.06078,2.0351,2.01754,2.00907,2.0119,2.03558,2.10444,2.24029,2.41682,10.6,9.4,N,N,N,N,N,N,N,N
2140460,1.75324,1.71481,1.68407,1.66004,1.63859,1.62007,1.60261,1.58986,1.58576,1.59464,1.61987,1.66033,1.70382,1.72854,1.72914,1.72844,1.75495,1.82653,1.93363,2.04355,2.11583,2.14015,2.13421,2.11144,2.0779,2.04067,2.00459,1.96999,1.93688,1.90905,1.88836,1.87648,1.87388,1.88152,1.9083,1.97873,2.11281,2.2841,12.72,12.5,N,N,N,N,N,N,N,N
2141308,2.05973,2.01762,1.98348,1.95568,1.93018,1.90696,1.88505,1.86735,1.85997,1.86793,1.89484,1.94032,1.98967,2.01645,2.01154,2.00003,2.01721,2.08728,2.20869,2.34427,2.43459,2.46328,2.45507,2.42709,2.38788,2.34525,2.30416,2.26472,2.22591,2.19089,2.16239,2.14214,2.1317,2.13327,2.15746,2.22952,2.37068,2.55069,10.45,9.36,N,N,N,N,N,N,N,N
2120064,2.23506,2.18361,2.1407,2.1039,2.07019,2.03969,2.01164,1.98822,1.97441,1.97388,1.9901,2.02258,2.05797,2.07423,2.06643,2.05695,2.07565,2.14031,2.24326,2.35159,2.42318,2.44688,2.44107,2.41807,2.38333,2.34405,2.30538,2.26757,2.23083,2.19903,2.17506,2.16022,2.15517,2.1614,2.18861,2.26161,2.40151,2.57658,14.3,11.3,N,N,N,N,N,N,N,N
2140300,2.1656,2.11861,2.08042,2.04858,2.01962,1.99373,1.9694,1.94959,1.94115,1.94984,1.97974,2.02975,2.08384,2.1146,2.11159,2.1025,2.12627,2.20727,2.33982,2.4822,2.5758,2.6048,2.59417,2.5627,2.52048,2.47522,2.43195,2.39072,2.3504,2.31455,2.28613,2.26641,2.25695,2.26013,2.28739,2.36444,2.51385,2.7001,7.97,10.37,N,N,N,N,N,N,N,N
2120611,1.89707,1.85663,1.82358,1.79683,1.77217,1.74971,1.72894,1.71249,1.70486,1.70975,1.73032,1.76608,1.80464,1.82452,1.81992,1.81178,1.82865,1.89001,1.99196,2.10292,2.17663,2.20076,2.19462,2.17164,2.13815,2.10121,2.06552,2.03141,1.99821,1.96905,1.94628,1.93142,1.92552,1.93013,1.95421,2.02104,2.15054,2.31783,13.6,10.6,Y,Y,Y,Y,Y,Y,Y,Y
213072,1.86558,1.82891,1.79774,1.76998,1.74593,1.72796,1.70775,1.68489,1.67121,1.67273,1.6905,1.72389,1.75979,1.77624,1.76614,1.75059,1.75797,1.80897,1.90267,2.01189,2.08714,2.11326,2.10892,2.08696,2.05372,2.01659,1.9807,1.94587,1.9096,1.87754,1.85166,1.8337,1.82416,1.82494,1.84441,1.9084,2.03468,2.20593,10.74,8.7,Y,Y,Y,Y,Y,Y,Y,Y
2140389,2.25101,2.19604,2.14928,2.10865,2.07084,2.03598,2.00367,1.97599,1.95758,1.95178,1.96176,1.98752,2.01588,2.02552,2.01203,1.99645,2.0063,2.06018,2.15494,2.26015,2.33075,2.35464,2.35009,2.32886,2.29546,2.25733,2.21974,2.18288,2.14634,2.11422,2.08906,2.07225,2.0653,2.06967,2.09501,2.16557,2.29976,2.46777,15.98,9.71,N,N,N,N,N,N,N,N
GC2601060,2.19269,2.14439,2.10373,2.06616,2.03269,2.00461,1.97436,1.94125,1.91756,1.90891,1.91637,1.93923,1.96587,1.97533,1.9603,1.94012,1.94196,1.98514,2.07024,2.1716,2.24305,2.26795,2.26366,2.24225,2.20902,2.17146,2.13482,2.09926,2.06304,2.02938,2.00301,1.98443,1.97455,1.97412,1.99222,2.05321,2.17902,2.35019,13.2,9.3,N,N,N,N,N,N,N,N
GC2601050,2.67333,2.61284,2.56091,2.5111,2.4653,2.42624,2.38655,2.34537,2.31453,2.29892,2.30005,2.31792,2.33908,2.34025,2.31721,2.29187,2.28969,2.32958,2.41084,2.50755,2.57501,2.59841,2.59572,2.57652,2.54257,2.50178,2.46054,2.41909,2.37618,2.33664,2.30572,2.28398,2.27274,2.27271,2.2939,2.36367,2.50259,2.68297,20,9.3,N,N,N,N,N,N,N,N
2140722,1.81528,1.77897,1.74982,1.72644,1.70512,1.68535,1.66697,1.65243,1.64664,1.65358,1.67619,1.7138,1.75465,1.77726,1.77429,1.76574,1.78167,1.84263,1.94586,2.06097,2.13732,2.16203,2.15518,2.13133,2.09754,2.06112,2.02636,1.9933,1.96092,1.93224,1.90938,1.8939,1.88681,1.88991,1.91219,1.97667,2.10243,2.26745,10.16,9.02,N,N,N,N,N,N,N,N
2120811,2.04767,2.00102,1.96242,1.92971,1.89926,1.87111,1.8448,1.82308,1.81134,1.8137,1.83378,1.87108,1.91169,1.93147,1.92375,1.91204,1.92826,1.99388,2.1054,2.22731,2.30785,2.33344,2.32586,2.2999,2.26276,2.22203,2.18267,2.14477,2.10753,2.0745,2.04837,2.03078,2.02274,2.02645,2.0518,2.124,2.26375,2.44249,1,9.7,Y,Y,Y,Y,Y,Y,Y,Y
2140948,2.21494,2.17005,2.13317,2.10211,2.07325,2.04666,2.02174,2.00145,1.99196,1.9978,2.02252,2.06571,2.11257,2.13615,2.12764,2.11246,2.126,2.19367,2.3169,2.45633,2.547,2.57357,2.56334,2.53364,2.49304,2.44961,2.40828,2.36853,2.32876,2.29227,2.26183,2.23957,2.2275,2.22834,2.25316,2.32667,2.46964,2.64927,10.14,8.32,N,N,N,N,N,N,N,N
2140675,2.12528,2.07782,2.03844,2.00486,1.97363,1.94476,1.91763,1.89495,1.88169,1.88176,1.89817,1.93095,1.96709,1.98379,1.9739,1.95891,1.96893,2.02582,2.13039,2.24946,2.32861,2.35352,2.34617,2.32112,2.28537,2.24641,2.20906,2.17324,2.13775,2.10554,2.07912,2.0604,2.05073,2.05252,2.0754,2.14251,2.27388,2.44288,12.22,8.42,N,N,N,N,N,N,N,N
GC2601083,1.85953,1.82221,1.79316,1.76686,1.74397,1.72681,1.70774,1.68554,1.67279,1.6757,1.69576,1.73157,1.77102,1.79129,1.78464,1.77169,1.78214,1.8368,1.93373,2.04461,2.12223,2.15036,2.14703,2.12593,2.09287,2.05562,2.01931,1.98431,1.94886,1.91605,1.89106,1.87429,1.86625,1.86859,1.88933,1.95408,2.08467,2.26188,12.6,10.2,N,N,N,N,N,N,N,N
W2701028,2.31176,2.26027,2.21933,2.17868,2.14029,2.10813,2.07579,2.04172,2.01813,2.01216,2.02594,2.05859,2.09792,2.11894,2.10852,2.087,2.08887,2.13993,2.24132,2.36453,2.45607,2.49128,2.48799,2.46328,2.42577,2.38355,2.34205,2.30193,2.26132,2.22383,2.19362,2.17147,2.15777,2.15514,2.17188,2.23403,2.36706,2.5546,9.1,9.86,N,N,N,N,N,N,N,N
2141130,2.11817,2.06654,2.02368,1.98799,1.95591,1.92753,1.9013,1.87974,1.86776,1.86952,1.88857,1.92422,1.96281,1.98203,1.97665,1.96991,1.99215,2.06195,2.17042,2.28363,2.35815,2.38241,2.37589,2.35168,2.31535,2.27456,2.23453,2.19588,2.15867,2.12662,2.10244,2.08799,2.08396,2.09129,2.12019,2.19607,2.33995,2.51984,14.77,11.66,N,N,N,N,N,N,N,N
2141099,2.12357,2.0779,2.04024,2.00846,1.9789,1.95164,1.92583,1.90476,1.89304,1.89392,1.91077,1.94355,1.97909,1.99366,1.98329,1.96782,1.97602,2.0285,2.12617,2.23851,2.31438,2.34035,2.33729,2.3172,2.28477,2.24798,2.21181,2.17644,2.14101,2.1092,2.08336,2.06515,2.05635,2.05862,2.08156,2.14838,2.27695,2.43866,15.69,8.45,N,N,N,N,N,N,N,N
2140124,1.97416,1.93384,1.90034,1.87211,1.84564,1.82119,1.7986,1.78031,1.77005,1.77093,1.78569,1.81467,1.8456,1.85878,1.84967,1.8381,1.84912,1.90013,1.98902,2.08831,2.15548,2.17896,2.17593,2.15721,2.1273,2.09326,2.05976,2.02715,1.99493,1.9665,1.9443,1.92946,1.9232,1.92668,1.94875,2.01185,2.13267,2.28727,15.63,9.81,N,N,N,N,N,N,N,N
2140259,1.96575,1.92103,1.8838,1.85271,1.8243,1.79881,1.77543,1.75644,1.74613,1.74832,1.76641,1.79989,1.83612,1.85405,1.84817,1.84012,1.85867,1.92167,2.02256,2.13016,2.20212,2.22663,2.22153,2.19949,2.16612,2.12872,2.09213,2.0568,2.02245,1.99288,1.9705,1.95669,1.95205,1.95795,1.98365,2.05366,2.18775,2.35882,13.37,11.5,N,N,N,N,N,N,N,N
2120336,1.90113,1.85872,1.8243,1.79682,1.772,1.75005,1.7297,1.71324,1.70573,1.71175,1.73447,1.77329,1.81595,1.84127,1.84245,1.84138,1.86876,1.94315,2.0549,2.16912,2.24308,2.26542,2.25537,2.22792,2.19071,2.15059,2.11243,2.07657,2.04291,2.01413,1.99286,1.98056,1.97753,1.985,2.01161,2.08218,2.21998,2.39914,10.1,12.5,N,N,N,N,N,N,N,N
2120801,2.14873,2.09787,2.05511,2.01816,1.98363,1.95177,1.92198,1.8968,1.88144,1.88011,1.8964,1.92979,1.96713,1.98493,1.97619,1.96381,1.97963,2.04492,2.15509,2.27468,2.35286,2.37626,2.36621,2.33787,2.299,2.25697,2.21656,2.17799,2.14032,2.10697,2.08059,2.06273,2.05444,2.05766,2.08225,2.15347,2.29309,2.4731,10.5,10.1,N,N,N,N,N,N,N,N
2140007,2.14888,2.10732,2.07393,2.04673,2.02164,1.99897,1.9775,1.96024,1.95357,1.96328,1.99349,2.04311,2.09624,2.12501,2.12015,2.10965,2.13161,2.20981,2.33846,2.47741,2.56992,2.60032,2.59246,2.56363,2.5227,2.4777,2.43384,2.39143,2.34971,2.3128,2.28366,2.26387,2.25481,2.25883,2.28695,2.3658,2.51766,2.70492,9.98,10.62,N,N,N,N,N,N,N,N
2140532,2.05183,2.00711,1.97069,1.94075,1.91341,1.88888,1.86613,1.84792,1.84005,1.84786,1.87519,1.92126,1.97125,1.99905,1.99572,1.98666,2.00831,2.08349,2.20676,2.33964,2.42779,2.45632,2.44816,2.42022,2.38079,2.33779,2.2962,2.25635,2.21745,2.18314,2.15615,2.13786,2.12956,2.13323,2.15932,2.23409,2.37902,2.56263,9.61,10.45,N,N,N,N,N,N,N,N
214068,1.96955,1.92946,1.89535,1.86397,1.83572,1.81351,1.78993,1.76463,1.7485,1.74721,1.76147,1.79221,1.82427,1.83624,1.82165,1.80086,1.80131,1.84447,1.93424,2.04436,2.11994,2.14594,2.14306,2.12283,2.09028,2.0535,2.01741,1.98217,1.94514,1.91114,1.88354,1.86313,1.85109,1.85015,1.86838,1.93165,2.05691,2.22345,14.2,7,N,N,N,N,N,N,N,N
2140030,1.98572,1.94731,1.91674,1.89257,1.87087,1.85229,1.83471,1.82131,1.81754,1.82836,1.85751,1.90407,1.95378,1.98237,1.98247,1.9793,2.00735,2.08638,2.20607,2.32892,2.40915,2.43511,2.42695,2.39993,2.36182,2.31971,2.27862,2.23928,2.20137,2.16887,2.14484,2.13015,2.12593,2.13331,2.16263,2.23958,2.3867,2.56928,11.16,12.13,N,N,N,N,N,N,N,N
2140929,2.331,2.28019,2.23799,2.20123,2.16771,2.13741,2.10976,2.08633,2.07257,2.07124,2.08529,2.11505,2.14733,2.16015,2.15068,2.1407,2.15713,2.21751,2.31554,2.41941,2.48666,2.50797,2.50234,2.48048,2.44665,2.40841,2.37051,2.3336,2.29713,2.26563,2.24132,2.2257,2.21969,2.2253,2.25193,2.32404,2.46059,2.62785,16.03,10.44,N,N,N,N,N,N,N,N
2140933,1.94723,1.90641,1.87277,1.84505,1.81934,1.79564,1.77363,1.75585,1.74716,1.75129,1.77145,1.80758,1.84692,1.86689,1.86054,1.84905,1.86248,1.92219,2.0285,2.14801,2.22686,2.25117,2.24322,2.21792,2.18247,2.14438,2.10817,2.07365,2.03955,2.00879,1.98378,1.96612,1.95717,1.95925,1.98138,2.04694,2.17524,2.34178,11.11,8.91,N,N,N,N,N,N,N,N
2120078,2.16821,2.12462,2.08873,2.059,2.03236,2.00886,1.98676,1.96874,1.96071,1.96812,1.99475,2.0396,2.08862,2.11685,2.11551,2.10963,2.13503,2.21372,2.33751,2.46702,2.55064,2.57545,2.56357,2.53225,2.49082,2.44655,2.40437,2.36444,2.32602,2.29204,2.2656,2.24818,2.24042,2.24458,2.27086,2.34482,2.4909,2.67636,8.2,11.2,N,N,N,N,N,N,N,N
2121027,2.28812,2.23699,2.19478,2.15898,2.12651,2.09717,2.06986,2.04759,2.0364,2.0416,2.06736,2.11298,2.1623,2.18717,2.17976,2.16777,2.18806,2.26396,2.39062,2.52868,2.62064,2.65077,2.64304,2.6143,2.57327,2.52782,2.48367,2.44096,2.39894,2.36138,2.33185,2.31168,2.30239,2.30617,2.33445,2.41373,2.56802,2.75862,11.2,10.1,N,N,N,N,N,N,N,N
2120563,2.07298,2.0283,1.99136,1.96072,1.93267,1.90754,1.88434,1.86554,1.85635,1.8608,1.88255,1.92101,1.96255,1.98361,1.97847,1.97061,1.99109,2.05994,2.17065,2.28804,2.36458,2.38866,2.38093,2.3553,2.3189,2.27906,2.24056,2.2037,2.16764,2.13596,2.11155,2.09587,2.08983,2.0953,2.12217,2.19504,2.33466,2.50992,11.9,10.6,N,N,N,N,N,N,N,N
214094,2.31197,2.26128,2.21606,2.17533,2.14031,2.11217,2.08211,2.0495,2.02695,2.02042,2.03226,2.06125,2.09337,2.10438,2.08768,2.06621,2.06968,2.1189,2.2125,2.32179,2.39864,2.42659,2.42383,2.40259,2.36746,2.32667,2.28596,2.24567,2.20442,2.16654,2.13733,2.11662,2.10563,2.10603,2.12682,2.19735,2.33737,2.52272,15.5,8.9,N,N,N,N,N,N,N,N
2140925,2.24543,2.19514,2.15331,2.11781,2.08542,2.05593,2.02818,2.00501,1.99224,1.99472,2.0161,2.05572,2.09922,2.12144,2.11407,2.10155,2.1186,2.1879,2.30609,2.4361,2.52253,2.54964,2.54041,2.51136,2.47086,2.42679,2.3843,2.34344,2.30358,2.26808,2.23969,2.22014,2.21075,2.21349,2.23891,2.31291,2.45781,2.64176,11.1,10.13,N,N,N,N,N,N,N,N
2120451,2.0172,1.97275,1.93592,1.90481,1.87569,1.84909,1.82459,1.80446,1.79391,1.79704,1.81757,1.85522,1.89647,1.91737,1.91039,1.89859,1.9141,1.97913,2.09149,2.21531,2.2964,2.32132,2.31257,2.28564,2.24831,2.20815,2.16974,2.13293,2.09664,2.06401,2.03786,2.0198,2.01089,2.01348,2.03757,2.10755,2.24435,2.42062,10.2,9.2,N,N,N,N,N,N,N,N
2120533,1.93375,1.89171,1.85751,1.82942,1.80379,1.78081,1.75956,1.7422,1.73369,1.73836,1.75942,1.79657,1.83726,1.86005,1.85846,1.85404,1.87733,1.94713,2.056,2.1696,2.24335,2.26592,2.25687,2.23064,2.1946,2.15562,2.11851,2.0833,2.0495,2.02022,1.99799,1.98426,1.97954,1.9854,2.01092,2.0805,2.21592,2.39186,10.4,11.4,N,N,N,N,N,N,N,N
214046,1.93786,1.89552,1.85961,1.82823,1.8019,1.78278,1.76174,1.73789,1.72438,1.72736,1.74869,1.78712,1.82771,1.84556,1.83509,1.82028,1.83174,1.88962,1.98989,2.10302,2.18218,2.21238,2.21199,2.19294,2.16003,2.12116,2.08242,2.04431,2.00448,1.96933,1.94261,1.92501,1.91708,1.9201,1.94361,2.01662,2.15815,2.34255,15.6,9.4,N,N,N,N,N,N,N,N
2120031,2.66329,2.61772,2.57963,2.5462,2.51511,2.48576,2.45735,2.43253,2.41672,2.41381,2.42674,2.45506,2.48678,2.5008,2.49024,2.47539,2.48585,2.54107,2.63751,2.74239,2.80988,2.82876,2.81797,2.79074,2.7545,2.71532,2.6774,2.64077,2.605,2.57251,2.546,2.52685,2.5161,2.51604,2.53599,2.59725,2.72338,2.88229,9.9,9.6,N,N,N,N,N,N,N,N
2141086,2.19675,2.14791,2.10686,2.0712,2.0376,2.0063,1.97679,1.95216,1.93734,1.93628,1.95225,1.985,2.02118,2.03621,2.02255,2.00263,2.00803,2.06278,2.17126,2.29755,2.38071,2.40529,2.39673,2.36981,2.33182,2.29095,2.2518,2.21385,2.17584,2.1407,2.1113,2.08941,2.07684,2.07631,2.09825,2.16663,2.3005,2.47192,12.24,7.7,N,N,N,N,N,N,N,N
2120127,1.92308,1.88169,1.84884,1.82217,1.79772,1.7751,1.75471,1.73807,1.73007,1.73517,1.7566,1.79364,1.83467,1.85701,1.85399,1.84686,1.86525,1.92858,2.03276,2.1456,2.22087,2.24564,2.23868,2.21472,2.18098,2.14342,2.10725,2.07301,2.04001,2.01053,1.9877,1.97277,1.96684,1.97085,1.99448,2.0603,2.18986,2.35836,11,10.4,N,N,N,N,N,N,N,N
2141219,2.02371,1.9751,1.93524,1.90242,1.87306,1.84737,1.82389,1.80469,1.79511,1.79932,1.82086,1.8591,1.90049,1.92287,1.92058,1.91673,1.9423,2.0161,2.1294,2.24606,2.32177,2.34525,2.33682,2.31073,2.27332,2.23205,2.1922,2.15422,2.11762,2.08625,2.06277,2.04883,2.04516,2.05315,2.08234,2.15816,2.30278,2.48485,13.22,11.88,N,N,N,N,N,N,N,N
2120906,1.94293,1.90745,1.87882,1.85556,1.8337,1.81323,1.79394,1.77868,1.77214,1.7778,1.79887,1.83517,1.87414,1.89361,1.88709,1.87561,1.88805,1.94548,2.04766,2.16215,2.23762,2.26145,2.2549,2.23161,2.19812,2.16158,2.12643,2.09263,2.05922,2.02916,2.00485,1.98777,1.97921,1.98137,2.00298,2.06714,2.19308,2.356,11.6,8.5,N,N,N,N,N,N,N,N
2121025,2.01654,1.96997,1.93124,1.89861,1.86872,1.84197,1.81765,1.79788,1.78678,1.78807,1.80521,1.83778,1.87344,1.89151,1.88687,1.88064,1.90141,1.96628,2.06744,2.17334,2.24375,2.26723,2.2609,2.23768,2.2039,2.16633,2.12986,2.09509,2.06162,2.03299,2.01174,1.99905,1.9954,2.0019,2.02772,2.09702,2.23053,2.40239,12.3,11.9,N,N,N,N,N,N,N,N
2120257,2.45406,2.40269,2.35953,2.32182,2.28671,2.2543,2.22355,2.19718,2.18107,2.17959,2.19643,2.23102,2.26995,2.28894,2.27996,2.26615,2.28116,2.34746,2.46067,2.58288,2.66085,2.6825,2.67098,2.64152,2.6017,2.55864,2.5172,2.47707,2.43789,2.40253,2.37382,2.35381,2.34358,2.34568,2.37017,2.44171,2.58325,2.7606,10.5,9.7,N,N,N,N,N,N,N,N
2141133,2.26846,2.22389,2.18724,2.15665,2.12863,2.10286,2.07864,2.05899,2.04928,2.05334,2.07457,2.1133,2.15441,2.17255,2.16206,2.14727,2.15877,2.218,2.32461,2.44561,2.5276,2.55598,2.55319,2.53186,2.49715,2.45726,2.4176,2.37841,2.33938,2.30435,2.276,2.25638,2.24704,2.24958,2.27461,2.34672,2.48509,2.65596,16.65,8.77,N,N,N,N,N,N,N,N
GC2601091,2.18088,2.13982,2.10701,2.07694,2.05074,2.0306,2.00887,1.98457,1.96948,1.96946,1.98538,2.01666,2.05123,2.068,2.06074,2.04974,2.06254,2.11802,2.21138,2.31381,2.38335,2.40646,2.40087,2.37891,2.34519,2.30708,2.26984,2.23388,2.19737,2.16452,2.13967,2.12339,2.11628,2.11908,2.14037,2.20523,2.33714,2.51478,14.2,11.4,N,N,N,N,N,N,N,N
2141127,2.04378,1.99905,1.96191,1.93064,1.90166,1.87523,1.85061,1.83018,1.81857,1.81939,1.83574,1.86757,1.90235,1.91912,1.9123,1.90282,1.91844,1.97733,2.07569,2.18234,2.25341,2.27675,2.27103,2.24879,2.21542,2.17822,2.14201,2.10708,2.07302,2.04323,2.01988,2.00461,1.99833,2.00233,2.0257,2.09208,2.22059,2.38601,13.53,10.48,N,N,N,N,N,N,N,N
2120568,2.17181,2.122,2.08019,2.04473,2.01219,1.98292,1.95587,1.93306,1.91998,1.92109,1.94018,1.97653,2.01673,2.03725,2.03147,2.02274,2.04364,2.11468,2.22825,2.3481,2.42584,2.44911,2.43881,2.41018,2.371,2.32854,2.2877,2.24892,2.21144,2.17871,2.15347,2.1372,2.13076,2.13587,2.16238,2.23574,2.37831,2.55974,10.5,11.1,N,N,N,N,N,N,N,N
GC2601065,2.06896,2.01948,1.97961,1.9444,1.91415,1.89059,1.86553,1.83861,1.82209,1.82215,1.84004,1.87494,1.91365,1.93348,1.92706,1.91637,1.93141,1.99309,2.09492,2.20616,2.28275,2.30963,2.30474,2.28201,2.2468,2.20701,2.16797,2.13051,2.09263,2.05873,2.03355,2.01764,2.01145,2.01603,2.03988,2.1105,2.25183,2.4411,14,11.7,N,N,N,N,N,N,N,N
