SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Protein,Moisture,Exclude
2130408s7,2.28234,2.22934,2.18416,2.14429,2.10852,2.07575,2.04434,2.01705,1.99933,1.99558,2.00983,2.04174,2.07571,2.08656,2.07065,2.05261,2.0633,2.12229,2.22682,2.34296,2.42103,2.44867,2.44587,2.42461,2.39,2.35024,2.31061,2.27084,2.23085,2.19539,2.16754,2.1485,2.13979,2.1431,2.17005,2.24622,2.39094,2.56788,15.83,9.37,N
2141043s4,2.18555,2.14092,2.10462,2.07519,2.05052,2.02921,2.00874,1.99162,1.98463,1.99236,2.01898,2.06344,2.10993,2.13307,2.12826,2.12149,2.14659,2.22325,2.3426,2.46697,2.54902,2.57697,2.57202,2.54805,2.51095,2.46876,2.42703,2.38598,2.34566,2.31083,2.2846,2.26844,2.26317,2.2705,2.30179,2.38294,2.53833,2.7264,14.07,11.17,N
2130519s10,1.92005,1.87764,1.84321,1.81583,1.79333,1.77443,1.75559,1.73983,1.73381,1.74302,1.77174,1.81881,1.87016,1.90062,1.901,1.8965,1.92288,2.00163,2.12578,2.25684,2.34439,2.37332,2.36465,2.33585,2.29633,2.25377,2.21295,2.17452,2.13818,2.10639,2.08171,2.06598,2.05988,2.06505,2.09168,2.16532,2.3112,2.4988,8.93,11.21,N
2130181s8,2.17126,2.11613,2.06946,2.02884,1.99241,1.95962,1.92851,1.9015,1.88385,1.88035,1.89484,1.92694,1.96254,1.97741,1.96537,1.95001,1.96267,2.02373,2.1301,2.248,2.3278,2.35522,2.35044,2.32706,2.29149,2.25134,2.21175,2.17304,2.13486,2.10089,2.074,2.05585,2.04765,2.0514,2.07747,2.15143,2.2939,2.47232,13.81,9.76,N
2141096s6,2.21787,2.17255,2.13575,2.10412,2.07608,2.0512,2.02698,2.00609,1.99576,2.00151,2.02775,2.0737,2.12325,2.14806,2.13976,2.12533,2.14188,2.21436,2.34262,2.4865,2.58195,2.61223,2.60384,2.57448,2.53348,2.48934,2.44693,2.40571,2.36437,2.32684,2.29599,2.27364,2.26155,2.26278,2.28941,2.36746,2.51796,2.70613,9.87,8.13,N
2140249s4,1.91185,1.86612,1.82785,1.79545,1.76792,1.74357,1.71967,1.69865,1.68631,1.6878,1.70667,1.74175,1.78074,1.8017,1.79757,1.78998,1.81004,1.87695,1.98475,2.09947,2.17534,2.20023,2.19265,2.16746,2.13236,2.09444,2.05804,2.02337,1.99022,1.96112,1.93887,1.92452,1.91902,1.92398,1.94926,2.01841,2.15217,2.32375,10.2,10.86,N
2140642s8,2.00256,1.95691,1.91909,1.88717,1.8592,1.83435,1.81117,1.79168,1.78169,1.78525,1.80585,1.84325,1.88289,1.90137,1.89359,1.88282,1.89979,1.96325,2.06934,2.18483,2.26217,2.28927,2.28565,2.26441,2.23147,2.19413,2.15713,2.12078,2.08472,2.05304,2.02842,2.01235,2.00557,2.01017,2.03646,2.10904,2.24642,2.41729,13.61,9.83,N
2131509s2,2.01627,1.97348,1.93742,1.90684,1.88,1.85548,1.83139,1.81017,1.79736,1.79734,1.81332,1.84537,1.88083,1.89712,1.88766,1.87334,1.88411,1.94075,2.04391,2.16035,2.23672,2.26058,2.25333,2.2292,2.19524,2.1586,2.12356,2.08976,2.05628,2.02591,2.00108,1.98316,1.9739,1.97564,1.99827,2.06374,2.1917,2.35377,11.12,8.38,N
2130738s6,2.12231,2.07572,2.03712,2.00375,1.97372,1.94683,1.92166,1.90027,1.88796,1.88891,1.90703,1.94214,1.97938,1.99485,1.98414,1.97127,1.98669,2.04957,2.15646,2.27227,2.34879,2.37474,2.37045,2.34856,2.31498,2.27691,2.23946,2.20237,2.16497,2.13172,2.1058,2.08825,2.08047,2.08449,2.11116,2.18541,2.32603,2.49916,14.06,9.52,N
2140917s1,1.96142,1.91981,1.88592,1.85771,1.83276,1.81008,1.78789,1.76895,1.75832,1.75974,1.777,1.80958,1.84468,1.86025,1.85096,1.83746,1.84683,1.89849,1.99347,2.102,2.17537,2.20093,2.19843,2.1796,2.14961,2.11573,2.08249,2.04984,2.01736,1.98797,1.96402,1.94696,1.93857,1.94038,1.96196,2.02542,2.14714,2.29958,14.08,8.43,N
2130590s7,2.08043,2.03533,1.99854,1.96825,1.94235,1.91885,1.89504,1.8741,1.86273,1.86689,1.89023,1.93211,1.9787,2.00435,1.99872,1.9861,2.00143,2.06862,2.18609,2.31835,2.40836,2.43837,2.43079,2.40297,2.36388,2.32158,2.28079,2.24188,2.20439,2.17054,2.14294,2.12323,2.11306,2.11471,2.13841,2.209,2.3496,2.53075,9.58,9.27,N
2130236s5,1.88032,1.8374,1.80237,1.77316,1.7478,1.72567,1.70464,1.68716,1.67815,1.68188,1.70181,1.73767,1.77537,1.79276,1.78692,1.78001,1.79933,1.86117,1.95945,2.06337,2.13351,2.15957,2.15879,2.14182,2.11271,2.07842,2.04415,2.01021,1.97669,1.94768,1.92571,1.9124,1.90838,1.91511,1.94201,2.01312,2.14608,2.30937,16.73,10.9,N
2140954s3,2.09058,2.04407,2.00435,1.97047,1.9417,1.91664,1.89339,1.87414,1.86472,1.869,1.89075,1.92947,1.97034,1.98861,1.97971,1.96789,1.98426,2.04932,2.16047,2.28062,2.35803,2.38276,2.37747,2.35499,2.3212,2.28369,2.24716,2.21117,2.17496,2.1423,2.11665,2.09918,2.09133,2.09506,2.12167,2.19561,2.3362,2.50802,13.34,8.75,N
2130624s9,1.94518,1.89815,1.85943,1.82769,1.80078,1.77754,1.75541,1.73641,1.72576,1.72739,1.74579,1.78015,1.81703,1.83535,1.83226,1.83002,1.85617,1.92578,2.02741,2.12934,2.19622,2.2196,2.21574,2.19575,2.16396,2.12737,2.09116,2.05606,2.02254,1.99431,1.97419,1.9633,1.96226,1.97164,2.00105,2.07507,2.21444,2.38662,16.07,12.81,N
2141099s1,2.05236,2.0086,1.97311,1.94266,1.91498,1.88998,1.86623,1.84603,1.83436,1.83495,1.85127,1.88275,1.91658,1.92809,1.91986,1.90593,1.91564,1.96774,2.06226,2.16906,2.24074,2.26603,2.26447,2.24676,2.21785,2.18443,2.15145,2.11943,2.08533,2.05554,2.03142,2.01476,2.00676,2.00973,2.03349,2.10044,2.22497,2.37777,15.18,8.26,N
2141228s1,2.67629,2.62531,2.58094,2.54109,2.50562,2.47431,2.44532,2.42065,2.40444,2.40152,2.4158,2.44666,2.47979,2.49233,2.48068,2.46847,2.4855,2.54993,2.65433,2.76261,2.83051,2.85034,2.84208,2.81709,2.78196,2.74281,2.70484,2.66678,2.62828,2.59375,2.56711,2.54906,2.54094,2.54456,2.5715,2.64561,2.78935,2.96267,13.21,10.1,N
2131420s10,2.29676,2.2442,2.19932,2.16334,2.13367,2.10716,2.07959,2.05438,2.03951,2.04207,2.06637,2.11133,2.16244,2.19215,2.18852,2.17728,2.1981,2.27704,2.4071,2.54735,2.6395,2.66738,2.65527,2.62158,2.5778,2.53068,2.48605,2.44387,2.40434,2.36816,2.3395,2.31992,2.31057,2.31307,2.33857,2.41352,2.56683,2.76528,7.65,10.8,N
2130341s9,1.98431,1.94076,1.90416,1.87392,1.84814,1.82568,1.80435,1.78653,1.77704,1.77978,1.79861,1.83313,1.86981,1.88644,1.87961,1.871,1.88847,1.94951,2.04861,2.15484,2.22549,2.25043,2.24775,2.22885,2.19825,2.16342,2.12894,2.09508,2.06192,2.03283,2.0104,1.99638,1.99147,1.99699,2.023,2.09298,2.22599,2.3895,15.17,10.45,N
2130908s8,2.2079,2.1547,2.1088,2.07004,2.03717,2.00917,1.98247,1.95849,1.94451,1.94605,1.96681,2.00578,2.04745,2.06679,2.05997,2.05342,2.07986,2.15698,2.27311,2.39131,2.46892,2.49528,2.49025,2.46632,2.42879,2.38535,2.34181,2.29922,2.25822,2.22337,2.1978,2.18283,2.17933,2.18771,2.2198,2.30312,2.46326,2.65657,16.31,12.52,N
2141306s7,2.1781,2.12918,2.09037,2.06001,2.03475,2.01245,1.98941,1.96872,1.95816,1.96414,1.99142,2.04,2.09344,2.1259,2.12606,2.11888,2.14296,2.22344,2.354,2.49465,2.58993,2.62048,2.60936,2.57543,2.53128,2.48208,2.43471,2.39034,2.34841,2.31152,2.2816,2.2608,2.25162,2.25505,2.28175,2.35841,2.51273,2.71217,9.42,11.44,N
2130966s8,1.81622,1.78444,1.75887,1.73814,1.72021,1.70467,1.68934,1.67655,1.67146,1.6791,1.70279,1.74181,1.78292,1.80344,1.79841,1.78952,1.8067,1.86891,1.97278,2.08568,2.16072,2.18596,2.18138,2.15999,2.12818,2.09297,2.05862,2.02528,1.99236,1.96315,1.94025,1.92507,1.91865,1.92265,1.94732,2.01556,2.14521,2.30792,12.21,9.51,N
2141053s9,1.82762,1.79194,1.7634,1.74095,1.7227,1.70748,1.69228,1.67962,1.67569,1.68639,1.71528,1.76131,1.81039,1.83811,1.83742,1.83254,1.8569,1.93103,2.04812,2.17201,2.25402,2.28159,2.27538,2.25046,2.21448,2.17483,2.13629,2.09927,2.06364,2.03226,2.00835,1.9933,1.98788,1.99345,2.02063,2.09455,2.23582,2.41362,11.47,10.77,N
2131591s8,1.99162,1.9516,1.91807,1.88891,1.86317,1.83986,1.8174,1.79825,1.78776,1.79052,1.8097,1.8451,1.88325,1.90047,1.89086,1.87658,1.88878,1.94812,2.05363,2.17085,2.24706,2.27171,2.26584,2.24294,2.20987,2.17414,2.13967,2.10592,2.07182,2.04076,2.01589,1.99849,1.98887,1.99106,2.01504,2.08441,2.21698,2.38301,10.79,8.48,N
2131298s2,2.09511,2.0528,2.01814,1.9886,1.96266,1.94012,1.91887,1.90083,1.89253,1.89673,1.91972,1.96011,2.00408,2.02783,2.02431,2.01781,2.04203,2.11718,2.23534,2.35866,2.43895,2.46437,2.45372,2.4254,2.38745,2.34697,2.30796,2.27083,2.23456,2.20349,2.17936,2.16314,2.15654,2.16147,2.18861,2.26286,2.40556,2.58585,8.03,11,N
2131514s2,1.97795,1.93539,1.90107,1.87262,1.84845,1.82712,1.80687,1.7896,1.7812,1.78689,1.81052,1.85074,1.89475,1.91959,1.91891,1.91597,1.94315,2.01962,2.13589,2.25386,2.32895,2.3512,2.34071,2.31257,2.27549,2.23594,2.19828,2.16246,2.12777,2.09754,2.07506,2.06093,2.05621,2.06263,2.0903,2.1642,2.30511,2.48305,9.31,11.59,N
2140928s2,2.03209,1.9941,1.96103,1.9322,1.90247,1.87874,1.8558,1.83619,1.82401,1.82529,1.84194,1.87519,1.90963,1.92336,1.91206,1.89555,1.90181,1.95391,2.05565,2.17277,2.24705,2.26714,2.25896,2.23547,2.20222,2.16507,2.13074,2.09793,2.06362,2.03177,2.0044,1.98459,1.97242,1.9719,1.99097,2.05386,2.17773,2.3317,13.74,6.49,N
2131331s2,1.98304,1.94304,1.91067,1.88429,1.86162,1.84198,1.8223,1.80529,1.79716,1.80299,1.82651,1.86737,1.91172,1.93598,1.93336,1.92724,1.9505,2.02278,2.13784,2.25935,2.33946,2.36507,2.35659,2.32958,2.29208,2.25123,2.21206,2.17465,2.13893,2.10757,2.08324,2.06744,2.06086,2.06534,2.09108,2.16222,2.30132,2.47839,10.54,10.85,N
2141327s7,1.80233,1.76815,1.74203,1.72179,1.70556,1.69261,1.6801,1.66984,1.66917,1.68319,1.71624,1.76653,1.82045,1.85399,1.85853,1.8585,1.88902,1.971,2.09668,2.22599,2.30995,2.33597,2.32599,2.2973,2.259,2.21821,2.17931,2.14282,2.10737,2.07643,2.05273,2.03765,2.03196,2.0379,2.06599,2.14091,2.28358,2.46412,8.41,11.16,N
2130623s9,1.97179,1.92382,1.88728,1.85833,1.83403,1.81308,1.79338,1.77676,1.76909,1.7756,1.80091,1.84534,1.8887,1.91794,1.91643,1.91307,1.93758,2.01285,2.13056,2.24789,2.32223,2.34329,2.33189,2.30363,2.26584,2.2258,2.18752,2.15146,2.11751,2.08653,2.06353,2.04915,2.04482,2.0513,2.07738,2.15088,2.2916,2.46973,9.58,11.58,N
2131586s10,2.07619,2.03176,1.99495,1.96318,1.93588,1.91168,1.88856,1.86918,1.85919,1.86361,1.88574,1.92421,1.96557,1.98671,1.98083,1.97158,1.99052,2.05695,2.16581,2.28138,2.35688,2.38071,2.37256,2.34706,2.31212,2.27423,2.23789,2.20297,2.16875,2.13851,2.11444,2.0981,2.09072,2.09473,2.12056,2.19095,2.32425,2.49151,9.94,10.23,N
2131159s1,2.01732,1.96923,1.92953,1.89593,1.86588,1.83849,1.81164,1.78804,1.77328,1.7713,1.78583,1.81632,1.85006,1.86584,1.85789,1.84708,1.86227,1.92128,2.01945,2.12529,2.19601,2.2201,2.21488,2.19331,2.16111,2.12511,2.08974,2.05539,2.02189,1.99254,1.96968,1.95484,1.94887,1.95339,1.97819,2.04626,2.17705,2.34273,13.06,10.59,N
2140016s4,1.73674,1.7036,1.67746,1.65702,1.64064,1.62747,1.61439,1.60391,1.60142,1.61158,1.63801,1.67976,1.72381,1.7486,1.74946,1.74898,1.77697,1.84979,1.95735,2.06643,2.13847,2.16328,2.15805,2.13602,2.10369,2.06769,2.03256,1.99881,1.96659,1.93923,1.91935,1.90796,1.90544,1.91298,1.9403,2.01081,2.14511,2.31289,11.83,12.01,N
2130515s9,1.9221,1.8815,1.84832,1.82054,1.79632,1.77495,1.75392,1.73596,1.72633,1.72994,1.74983,1.78605,1.8253,1.84511,1.83886,1.82763,1.8414,1.90066,2.00415,2.11978,2.19719,2.22313,2.218,2.19543,2.16251,2.12603,2.09075,2.05677,2.0234,1.99335,1.96908,1.95241,1.94434,1.94697,1.96991,2.03609,2.16494,2.32908,12.21,9.09,N
2131413s6,1.94295,1.90124,1.86757,1.8397,1.8156,1.79451,1.77388,1.75622,1.74743,1.75233,1.77511,1.81468,1.85796,1.8819,1.87979,1.87402,1.89696,1.96782,2.08089,2.20005,2.27864,2.30386,2.29536,2.26865,2.23219,2.19259,2.1548,2.11891,2.08427,2.05394,2.03037,2.01511,2.00879,2.01338,2.03896,2.10957,2.24693,2.42297,10.11,10.82,N
2140718s2,2.32394,2.27171,2.22696,2.1872,2.15127,2.11827,2.08673,2.05957,2.03988,2.03397,2.04434,2.07108,2.09994,2.10749,2.08951,2.06795,2.07182,2.1218,2.21974,2.33304,2.40872,2.4341,2.43053,2.40971,2.37626,2.33832,2.30085,2.26348,2.22547,2.19096,2.16257,2.14236,2.132,2.13415,2.15987,2.23236,2.36849,2.5349,15.28,7.7,N
2140872s5,2.08498,2.0348,1.99311,1.9581,1.92798,1.90223,1.87785,1.85683,1.84519,1.84767,1.86841,1.90665,1.94811,1.96872,1.96374,1.95782,1.98285,2.0572,2.17162,2.28938,2.36649,2.3917,2.38518,2.36068,2.32449,2.28409,2.24432,2.20579,2.1685,2.13647,2.11259,2.09809,2.0939,2.10113,2.13065,2.20836,2.35656,2.5397,13.03,11.66,N
2130279s10,1.96717,1.92544,1.89156,1.8649,1.8433,1.82502,1.80627,1.78993,1.78224,1.7885,1.81207,1.85298,1.89724,1.92174,1.92035,1.91554,1.93789,2.00607,2.11334,2.22647,2.30358,2.33171,2.32861,2.30736,2.27438,2.23682,2.19965,2.16388,2.1298,2.10019,2.07755,2.06387,2.05961,2.06588,2.09211,2.16307,2.30055,2.47467,14.01,11.57,N
2131124s4,2.09377,2.04705,2.00733,1.97528,1.94757,1.922,1.89646,1.87433,1.86261,1.8661,1.88829,1.92665,1.96908,1.99141,1.98518,1.97344,1.99136,2.06166,2.17994,2.30766,2.39026,2.41419,2.40282,2.37374,2.3348,2.29334,2.25428,2.21753,2.18092,2.147,2.1199,2.10059,2.0909,2.09305,2.11929,2.19141,2.33168,2.51072,7.51,9.08,N
2140522s2,1.97042,1.92597,1.88786,1.85685,1.83124,1.80772,1.78603,1.76813,1.75919,1.76511,1.78724,1.82776,1.87036,1.89069,1.88485,1.87724,1.89847,1.96699,2.07538,2.18889,2.26416,2.29094,2.28849,2.26832,2.23653,2.19975,2.16299,2.12675,2.09082,2.05927,2.03558,2.02092,2.016,2.02226,2.05023,2.12476,2.26537,2.43674,15.22,10.9,N
2140400s2,1.98949,1.94536,1.90872,1.8779,1.85098,1.8273,1.80486,1.78572,1.77557,1.77587,1.79044,1.82444,1.85879,1.87527,1.86865,1.85884,1.87404,1.93218,2.02953,2.13509,2.20477,2.22776,2.22212,2.20043,2.16903,2.13481,2.10178,2.06988,2.03877,2.011,1.9892,1.97465,1.96846,1.97254,1.9965,2.0618,2.18592,2.34162,13.32,10.15,N
2141213s6,3.35222,3.2793,3.21511,3.15525,3.10046,3.04978,3.00177,2.95869,2.92424,2.90149,2.89318,2.89918,2.90829,2.90162,2.87649,2.84966,2.84494,2.87956,2.95328,3.03802,3.0917,3.105,3.09498,3.07029,3.0361,2.99803,2.96068,2.9234,2.88588,2.85125,2.82228,2.80032,2.78653,2.78373,2.80125,2.85929,2.9795,3.12699,14.06,8.75,N
2140008s1,1.87889,1.84132,1.81086,1.78678,1.76639,1.74862,1.73085,1.71556,1.70786,1.71337,1.73558,1.7737,1.81494,1.83743,1.83447,1.82722,1.846,1.90976,2.01302,2.12416,2.1994,2.22656,2.22317,2.20236,2.17039,2.13439,2.09905,2.06491,2.0321,2.00323,1.98111,1.96708,1.9622,1.96762,1.99298,2.06168,2.19423,2.36134,12.67,10.77,N
2140158s7,2.44237,2.39032,2.34439,2.3059,2.27169,2.24022,2.20933,2.18159,2.16279,2.15754,2.16924,2.19757,2.23044,2.24511,2.23363,2.21747,2.22845,2.28834,2.39445,2.51158,2.58638,2.6061,2.59311,2.56252,2.52198,2.47929,2.43846,2.39979,2.36239,2.32789,2.29968,2.27936,2.26836,2.26878,2.29041,2.35891,2.49716,2.67584,9.84,9.31,N
2140112s6,2.02286,1.98069,1.94508,1.91455,1.88738,1.86302,1.83966,1.81964,1.80742,1.80669,1.82044,1.84888,1.87905,1.8906,1.8801,1.86808,1.87988,1.93226,2.02192,2.1199,2.18492,2.20747,2.20476,2.18681,2.15797,2.12508,2.09242,2.06004,2.02777,1.9993,1.97726,1.96245,1.95617,1.95987,1.9832,2.048,2.17081,2.32201,15.01,9.8,N
2140028s6,2.17493,2.13231,2.09682,2.06769,2.04396,2.0249,2.00584,1.98945,1.98375,1.99553,2.02957,2.08367,2.14099,2.17275,2.17208,2.16881,2.20282,2.29578,2.43458,2.57466,2.66287,2.68926,2.67783,2.64585,2.60236,2.5556,2.51055,2.46739,2.42502,2.38798,2.36053,2.3435,2.33784,2.34514,2.37861,2.4657,2.6348,2.83902,9.96,12.01,N
2130135s9,1.80858,1.76981,1.73915,1.71377,1.69237,1.67435,1.65727,1.64303,1.63732,1.64442,1.66766,1.70638,1.74746,1.77001,1.76948,1.76745,1.7924,1.86052,1.96365,2.06936,2.13996,2.16459,2.16006,2.13897,2.10786,2.07271,2.03861,2.0058,1.97405,1.94725,1.92729,1.91557,1.91255,1.91952,1.94605,2.01502,2.1455,2.30979,12.64,11.75,N
2130519s6,1.92813,1.88628,1.85269,1.82541,1.80283,1.78392,1.76533,1.74969,1.74391,1.75372,1.78378,1.83241,1.88467,1.91457,1.91442,1.91117,1.94131,2.02535,2.15484,2.28868,2.37569,2.40344,2.39387,2.3645,2.32497,2.28279,2.24254,2.2043,2.16712,2.13472,2.11029,2.09481,2.08912,2.09532,2.12479,2.20355,2.35447,2.54309,8.51,11.22,N
2130924s8,1.98241,1.93554,1.89684,1.86377,1.83464,1.80871,1.784,1.76291,1.75084,1.75207,1.77071,1.8061,1.84433,1.86211,1.85497,1.84613,1.86583,1.93169,2.03747,2.14986,2.22394,2.24885,2.24355,2.22113,2.18754,2.14988,2.11309,2.0771,2.04168,2.01086,1.98727,1.97226,1.96672,1.97194,1.9987,2.07102,2.20896,2.38142,13.75,10.73,N
2130861s4,1.77919,1.74212,1.71402,1.69063,1.67227,1.65757,1.64299,1.63069,1.62744,1.63852,1.6675,1.71321,1.76256,1.79309,1.79814,1.80088,1.83435,1.91675,2.03603,2.15511,2.23189,2.25609,2.2464,2.21871,2.18154,2.14179,2.10391,2.06853,2.03523,2.00707,1.98649,1.97482,1.97243,1.98034,2.00878,2.08213,2.22321,2.4024,9.22,12.69,N
2130177s10,2.03486,1.98903,1.95135,1.91924,1.89059,1.86496,1.84087,1.82083,1.8104,1.81354,1.83342,1.87019,1.90957,1.92814,1.91968,1.90752,1.92209,1.98361,2.09048,2.20824,2.28709,2.31385,2.30903,2.28664,2.253,2.21561,2.17906,2.14326,2.10774,2.07604,2.05075,2.03342,2.02522,2.02827,2.0531,2.12329,2.2574,2.42538,12.63,9.17,N
2141054s3,1.87918,1.83874,1.80593,1.77969,1.75831,1.7404,1.723,1.70847,1.70286,1.7116,1.73828,1.78212,1.82899,1.85534,1.85471,1.8502,1.87471,1.94795,2.06217,2.18244,2.26206,2.28906,2.28296,2.25849,2.2233,2.18449,2.14678,2.11054,2.07594,2.04566,2.02252,2.00813,2.00299,2.00882,2.03567,2.10757,2.24588,2.42008,11.26,11.1,N
2131231s9,1.91129,1.85916,1.81554,1.78446,1.76611,1.75515,1.75524,1.74915,1.74424,1.7505,1.77622,1.81125,1.85339,1.87346,1.86834,1.85994,1.88401,1.9565,2.05797,2.17972,2.25901,2.283,2.27873,2.24464,2.20505,2.16325,2.11848,2.07466,2.03746,2.01015,1.98608,1.96979,1.96844,1.98276,2.01808,2.10433,2.25998,2.41994,10.44,11.9,N
2130848s8,1.99971,1.95379,1.91578,1.88423,1.8568,1.8329,1.8097,1.78978,1.77889,1.78224,1.80366,1.84284,1.8861,1.90937,1.90528,1.89692,1.91779,1.98883,2.10473,2.2293,2.31037,2.33655,2.32815,2.30106,2.26335,2.22259,2.18331,2.14612,2.10999,2.07809,2.05326,2.03707,2.03038,2.03529,2.06216,2.13608,2.27928,2.46142,10.78,10.42,N
2130419s8,2.07344,2.02211,1.9789,1.94203,1.90966,1.8809,1.8536,1.82984,1.8152,1.81398,1.82994,1.86305,1.89945,1.91583,1.90714,1.8965,1.9147,1.98019,2.08563,2.19785,2.27276,2.29894,2.2941,2.27137,2.23674,2.19767,2.15912,2.12151,2.08498,2.05337,2.02935,2.01432,2.009,2.01474,2.04221,2.11562,2.25779,2.43518,13.59,11.19,N
2131959s4,2.01956,1.97541,1.93532,1.90722,1.87849,1.85725,1.83511,1.81765,1.80791,1.80908,1.83203,1.87055,1.91192,1.93269,1.92576,1.9155,1.93408,1.9977,2.10988,2.22792,2.30468,2.33063,2.32339,2.29898,2.26398,2.22592,2.18963,2.15248,2.11685,2.08553,2.06133,2.04357,2.03569,2.0393,2.06437,2.13495,2.27325,2.44858,12.18,9.84,N
2131858s4,2.12057,2.07529,2.03782,2.0049,1.97576,1.95002,1.92612,1.90631,1.89603,1.89977,1.9215,1.96057,2.00137,2.01986,2.0101,1.99883,2.01703,2.08442,2.19628,2.31612,2.39406,2.42011,2.41623,2.3933,2.3592,2.32138,2.28453,2.24787,2.21044,2.17737,2.15164,2.13431,2.12678,2.13145,2.15918,2.2361,2.37954,2.55454,13.02,9.61,N
2140960s8,2.11231,2.06252,2.02145,1.98672,1.95625,1.92881,1.90251,1.88022,1.869,1.87366,1.89812,1.94175,1.98911,2.01301,2.00533,1.99128,2.00764,2.07911,2.20458,2.34411,2.43473,2.46185,2.45219,2.42276,2.38254,2.3395,2.29829,2.25846,2.21862,2.18243,2.15272,2.13159,2.12055,2.12223,2.14859,2.226,2.37387,2.5596,9.95,8.13,N
2130624s7,1.96528,1.91741,1.87859,1.84602,1.81769,1.79297,1.76964,1.75003,1.73921,1.74111,1.75969,1.79444,1.83142,1.84958,1.84607,1.84356,1.87014,1.94046,2.04353,2.14694,2.21512,2.23927,2.23522,2.21452,2.18221,2.14472,2.10766,2.07153,2.03683,2.00792,1.98732,1.97606,1.9749,1.98434,2.01444,2.09043,2.23171,2.40681,15.84,12.8,N
2130513s2,2.01368,1.96448,1.92369,1.88876,1.85777,1.83018,1.80388,1.78147,1.76814,1.76772,1.78419,1.81702,1.85274,1.86874,1.86013,1.8491,1.8659,1.9285,2.0312,2.14122,2.21438,2.23957,2.23477,2.21283,2.1796,2.14215,2.10542,2.06959,2.03443,2.00366,1.98013,1.96515,1.95945,1.96485,1.99167,2.0638,2.20121,2.37293,13.38,10.65,N
2130930s9,1.91404,1.87349,1.84037,1.8131,1.78943,1.76822,1.7476,1.73025,1.72158,1.72595,1.74743,1.7856,1.82644,1.84602,1.83911,1.82815,1.84312,1.90402,2.00911,2.12588,2.20401,2.23132,2.22831,2.20823,2.17608,2.1401,2.10481,2.07018,2.03582,2.00517,1.98066,1.96411,1.95652,1.96,1.98448,2.05363,2.18561,2.35062,14.25,9.17,N
2141102s7,2.32655,2.2737,2.22984,2.19254,2.15887,2.12786,2.09793,2.07179,2.05573,2.05518,2.07418,2.11198,2.15435,2.17503,2.16444,2.147,2.15848,2.22411,2.34475,2.48228,2.57285,2.59949,2.5885,2.5574,2.51593,2.47155,2.4294,2.3889,2.3489,2.31192,2.28118,2.25854,2.24567,2.24574,2.26956,2.34282,2.48836,2.67371,9.19,7.97,N
2131764s1,1.79051,1.75025,1.71731,1.69019,1.66737,1.64792,1.62913,1.61304,1.60569,1.61175,1.63516,1.67509,1.71838,1.74232,1.74085,1.73595,1.75866,1.82804,1.9377,2.05258,2.12712,2.15065,2.14334,2.11935,2.08547,2.04868,2.01322,1.97921,1.94628,1.91713,1.8947,1.88014,1.87451,1.87952,1.90492,1.97398,2.10677,2.275,11.54,10.67,N
2130230s4,1.86212,1.82019,1.78635,1.7591,1.73673,1.71818,1.70081,1.68642,1.68036,1.68716,1.71055,1.74986,1.79075,1.81151,1.81008,1.80976,1.8384,1.91057,2.01441,2.11778,2.18555,2.21009,2.20792,2.1896,2.15929,2.12376,2.08822,2.05329,2.01956,1.99129,1.97125,1.9605,1.95974,1.96942,1.99958,2.0748,2.21482,2.38541,16.68,12.66,N
2131921s1,1.92259,1.88092,1.84656,1.81681,1.79055,1.76671,1.74361,1.7236,1.71226,1.71484,1.73484,1.7715,1.81165,1.83115,1.82305,1.80985,1.824,1.887,1.99763,2.1207,2.20174,2.22765,2.22039,2.19506,2.15935,2.12071,2.08456,2.04825,2.01288,1.98096,1.95511,1.93695,1.92775,1.93001,1.95413,2.02441,2.15909,2.33027,10.47,8.68,N
2131547s3,2.16452,2.11592,2.0755,2.04094,2.01048,1.98306,1.95643,1.93307,1.91898,1.91889,1.9367,1.97163,2.00968,2.0273,2.01854,2.00678,2.02414,2.08995,2.19873,2.31597,2.39411,2.41981,2.41315,2.38818,2.35147,2.31069,2.27068,2.232,2.19447,2.1616,2.1359,2.11899,2.11187,2.11627,2.14294,2.21627,2.35748,2.53445,12.56,10.53,N
2131370s10,2.06263,2.01709,1.97867,1.94556,1.91671,1.89132,1.86702,1.84631,1.83454,1.83598,1.85408,1.88833,1.92494,1.94164,1.93314,1.92219,1.9389,2.00249,2.10932,2.22381,2.29773,2.32064,2.31329,2.28921,2.25476,2.21753,2.1816,2.14669,2.11197,2.08101,2.05679,2.04068,2.03358,2.03767,2.06334,2.13504,2.27171,2.44213,11.77,9.59,N
2130233s3,2.02243,1.97328,1.9321,1.89718,1.86658,1.83917,1.81327,1.79113,1.77803,1.77797,1.79497,1.82844,1.86489,1.88165,1.87331,1.86145,1.87573,1.93513,2.03563,2.14564,2.21942,2.24544,2.24236,2.22235,2.19051,2.15414,2.11794,2.08236,2.04735,2.01641,1.99214,1.97617,1.96964,1.9741,1.99957,2.06959,2.20412,2.3724,14.8,10.1,N
