SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude
21R1,1.9521,1.9487,1.9629,1.99,2.0269,2.066,2.099,2.1295,2.1635,2.2049,2.2553,2.3082,2.3608,2.4211,2.4878,2.5522,2.6462,2.7661,2.835,2.8417,2.8162,2.7736,2.7231,2.668,2.6133,2.5623,2.5141,2.4719,2.4414,2.4259,2.425,2.438,2.4631,2.5008,2.5685,2.7073,2.9415,3.1938,23.5,57.3,74.5,CL,Y,Y
13R2,1.9531,1.9633,1.9862,2.0191,2.0593,2.1012,2.1379,2.1716,2.2058,2.2432,2.2845,2.3255,2.363,2.404,2.4597,2.5363,2.6469,2.7705,2.8394,2.848,2.8239,2.7802,2.7257,2.666,2.6062,2.5512,2.5029,2.463,2.4336,2.4165,2.412,2.4188,2.4345,2.459,2.5093,2.6239,2.8279,3.0531,8.9,70,89.9,CL,N,N
13R1,1.9533,1.9395,1.9463,1.9688,2.0018,2.0375,2.0686,2.0976,2.1287,2.1641,2.2046,2.245,2.2815,2.3209,2.3743,2.4478,2.5544,2.6735,2.7395,2.7476,2.7233,2.6786,2.6218,2.5586,2.4952,2.4367,2.3856,2.3439,2.3142,2.2986,2.2968,2.3074,2.3278,2.3576,2.4136,2.5335,2.7399,2.9631,8.9,70,89.9,CL,N,N
22R1,1.9569,1.9545,1.9702,1.998,2.0343,2.0725,2.1054,2.1366,2.1711,2.2121,2.2615,2.3138,2.3666,2.427,2.4928,2.5545,2.6432,2.758,2.8253,2.833,2.8094,2.7689,2.7204,2.6672,2.6138,2.5638,2.5162,2.4742,2.4435,2.4275,2.4255,2.4363,2.4587,2.4923,2.5543,2.6853,2.9113,3.1612,25.2,57,74.2,CL,Y,Y
15R2,1.965,1.9528,1.9607,1.9833,2.0163,2.0523,2.0833,2.1119,2.1425,2.1776,2.2181,2.2587,2.2957,2.3368,2.3933,2.4714,2.5853,2.7129,2.7821,2.7872,2.7578,2.7077,2.6465,2.5799,2.5139,2.4537,2.4014,2.359,2.3289,2.3135,2.3126,2.3249,2.3478,2.3808,2.4417,2.57,2.7892,3.0243,9,69.8,89.7,CL,N,N
14R2,1.9656,1.9639,1.9795,2.0072,2.0436,2.0825,2.1165,2.1482,2.1814,2.2185,2.2603,2.3019,2.3396,2.3807,2.4365,2.5134,2.6248,2.7502,2.8193,2.8257,2.7985,2.7517,2.6945,2.6324,2.5711,2.515,2.466,2.4258,2.3967,2.3809,2.378,2.3873,2.4065,2.4355,2.4914,2.6133,2.8249,3.0554,10.8,69.1,88.8,CL,N,N
21R2,1.9722,1.9714,1.9879,2.0165,2.0534,2.0922,2.1255,2.1571,2.1923,2.2344,2.2854,2.3389,2.3925,2.454,2.5218,2.5869,2.6805,2.8021,2.874,2.8823,2.8576,2.8149,2.7638,2.7078,2.6516,2.5991,2.5493,2.5056,2.4739,2.4576,2.456,2.468,2.4925,2.5293,2.5956,2.7332,2.9685,3.2246,23.5,57.3,74.5,CL,Y,Y
25R1,1.9845,1.9914,2.0128,2.0444,2.0834,2.1241,2.1591,2.1921,2.2282,2.2711,2.3225,2.3762,2.4294,2.4901,2.5579,2.6242,2.7202,2.844,2.918,2.9284,2.9055,2.8643,2.8141,2.7585,2.7025,2.6498,2.5998,2.5556,2.5232,2.506,2.5035,2.5146,2.5384,2.5748,2.6416,2.7802,3.0171,3.2744,23.5,57.7,75,CL,Y,Y
25R2,2.0053,2.0197,2.0464,2.0814,2.1227,2.1653,2.2022,2.2372,2.2751,2.3193,2.3718,2.4267,2.4812,2.5435,2.6134,2.6823,2.7813,2.9098,2.9881,3.0004,2.9782,2.9367,2.8857,2.829,2.7714,2.7171,2.6653,2.6194,2.5853,2.5668,2.563,2.5733,2.5959,2.6313,2.6971,2.8362,3.0761,3.3402,23.5,57.7,75,CL,Y,Y
19R1,2.0152,1.986,1.9819,1.9983,2.0292,2.0632,2.0907,2.1158,2.1445,2.18,2.2232,2.2686,2.3124,2.3619,2.4243,2.5013,2.6128,2.7423,2.8131,2.817,2.7854,2.7334,2.6708,2.6031,2.5362,2.4749,2.4209,2.3766,2.3459,2.3316,2.3336,2.3501,2.3786,2.4184,2.4875,2.6268,2.8581,3.1003,14.8,65.6,84.6,CL,N,N
12R2,2.0168,2.0185,2.0372,2.0674,2.1053,2.1454,2.181,2.2146,2.2496,2.2882,2.3312,2.3739,2.4121,2.4537,2.5104,2.589,2.7029,2.8321,2.9051,2.9143,2.8887,2.8417,2.7826,2.7175,2.6524,2.5925,2.5399,2.4966,2.4654,2.4479,2.444,2.4526,2.4714,2.5004,2.5566,2.6795,2.8952,3.1322,8.9,69.9,89.8,CL,N,N
11R2,2.0417,2.0487,2.0711,2.1042,2.145,2.1879,2.2257,2.2609,2.2974,2.3374,2.3818,2.4258,2.4655,2.5085,2.5672,2.6479,2.765,2.8974,2.9721,2.9813,2.9551,2.9074,2.8478,2.7822,2.7168,2.6566,2.6037,2.5601,2.5281,2.5097,2.5049,2.5127,2.5304,2.5584,2.6143,2.7384,2.9572,3.1971,9.2,70.5,90.5,CL,N,N
19R2,2.0518,2.0491,2.0642,2.0929,2.1307,2.1706,2.2051,2.2375,2.2722,2.312,2.3581,2.4049,2.4486,2.4971,2.5583,2.6343,2.7444,2.8739,2.9479,2.9572,2.9317,2.886,2.8295,2.7676,2.7059,2.649,2.5981,2.5557,2.5253,2.509,2.5066,2.5173,2.539,2.5715,2.6327,2.763,2.9881,3.2336,14.8,65.6,84.6,CL,N,N
11R1,2.0643,2.0747,2.0998,2.1359,2.18,2.2257,2.2663,2.3037,2.342,2.3837,2.4299,2.4753,2.516,2.5595,2.6175,2.6963,2.8103,2.9385,3.0124,3.0261,3.0055,2.9628,2.9068,2.8434,2.779,2.7192,2.6659,2.6216,2.5885,2.5688,2.5625,2.5682,2.5831,2.6077,2.6596,2.779,2.9899,3.2216,9.2,70.5,90.5,CL,N,N
18R1,2.0751,2.0941,2.1247,2.1639,2.2085,2.2543,2.2953,2.3344,2.3747,2.4186,2.4674,2.5165,2.5628,2.6134,2.6765,2.7551,2.8673,3.0001,3.0805,3.0972,3.0787,3.0388,2.9867,2.9277,2.8675,2.8111,2.7602,2.7169,2.685,2.6664,2.6606,2.6667,2.6821,2.7073,2.7585,2.878,3.0945,3.3386,12.3,65.8,84.8,CL,N,N
20R1,2.1117,2.1375,2.1745,2.2195,2.2707,2.3228,2.3696,2.4135,2.4582,2.5067,2.5603,2.6139,2.6642,2.7183,2.7834,2.8613,2.9714,3.1006,3.179,3.1974,3.1823,3.1469,3.0997,3.0459,2.9908,2.9391,2.8918,2.8512,2.8202,2.8013,2.7941,2.7974,2.8094,2.8307,2.8788,2.9954,3.206,3.4419,14.6,65.5,84.5,CL,N,N
20R2,2.1149,2.1422,2.1804,2.226,2.2763,2.3273,2.3732,2.4169,2.4615,2.5097,2.5628,2.616,2.6659,2.7202,2.7865,2.8673,2.9816,3.1163,3.1971,3.2131,3.1941,3.1545,3.1042,3.0479,2.9912,2.9385,2.8906,2.8498,2.8191,2.8006,2.7938,2.7982,2.8116,2.8349,2.8857,3.0059,3.2235,3.4692,14.6,65.5,84.5,CL,N,N
18R2,2.1344,2.1391,2.1604,2.1939,2.2357,2.2795,2.3181,2.3546,2.3932,2.4367,2.4863,2.5366,2.584,2.6364,2.7026,2.7854,2.9046,3.0458,3.1288,3.1414,3.1163,3.0689,3.0095,2.9437,2.8776,2.8163,2.7615,2.7154,2.6821,2.6639,2.6605,2.6708,2.6922,2.725,2.7876,2.9229,3.1601,3.4218,12.3,65.8,84.8,CL,N,N
16R1,2.161,2.1878,2.2242,2.2682,2.3179,2.3689,2.4141,2.4563,2.4996,2.5472,2.6003,2.6535,2.7033,2.7578,2.8241,2.9033,3.0172,3.1523,3.2338,3.2509,3.2327,3.1933,3.1418,3.0835,3.0243,2.9686,2.9174,2.8734,2.8399,2.8195,2.8121,2.8168,2.8312,2.8563,2.9103,3.0363,3.2608,3.5089,13.7,66,85.1,CL,N,N
17R2,2.1721,2.1819,2.207,2.2432,2.2874,2.3336,2.3743,2.4124,2.4524,2.497,2.5481,2.6004,2.6509,2.707,2.7753,2.8565,2.973,3.1123,3.1943,3.207,3.1822,3.1358,3.0779,3.0139,2.9493,2.8892,2.8346,2.788,2.7534,2.7336,2.728,2.7359,2.7543,2.7836,2.8422,2.9752,3.2111,3.4742,18,64.2,82.9,CL,N,N
16R2,2.2005,2.2206,2.2539,2.297,2.3473,2.3991,2.4452,2.4882,2.5327,2.5817,2.6365,2.6918,2.7439,2.8009,2.8707,2.9556,3.0765,3.2195,3.3048,3.3206,3.2987,3.2547,3.1988,3.1365,3.0736,3.015,2.962,2.9168,2.8832,2.8634,2.8573,2.8638,2.8808,2.9087,2.9669,3.0992,3.3345,3.5947,13.7,66,85.1,CL,N,N
17R1,2.2212,2.2524,2.2946,2.3443,2.3987,2.4539,2.5037,2.5509,2.599,2.6507,2.7079,2.7652,2.8193,2.8779,2.9471,3.0275,3.1407,3.2764,3.3603,3.3803,3.3648,3.3273,3.2774,3.2201,3.1611,3.1054,3.0538,3.0089,2.9744,2.9526,2.9432,2.9449,2.9557,2.9763,3.0249,3.1452,3.365,3.6139,18,64.2,82.9,CL,N,N
12R1,1001.90002,1.8649,1.8873,1.9196,1.9591,2,2.0364,2.0699,2.1043,2.1418,2.1832,2.224,2.2605,2.2996,2.3518,2.4227,2.5252,2.6405,2.7069,2.7191,2.7004,2.6618,2.6113,2.5542,2.4962,2.4424,2.3946,2.3547,2.325,2.3074,2.3018,2.3071,2.3206,2.3429,2.3897,2.4973,2.6871,2.8955,8.9,69.9,89.8,CL,N,N
80A1,1.8918,1.9181,1.9472,1.9791,2.0146,2.0509,2.0839,2.1162,2.1503,2.1889,2.2332,2.2771,2.3188,2.3654,2.418,2.4717,2.5535,2.6598,2.7286,2.7487,2.7402,2.7118,2.6701,2.6183,2.5617,2.5051,2.4491,2.3978,2.357,2.3305,2.3185,2.3201,2.3342,2.3611,2.4176,2.5433,2.7617,3.0067,22.2,59.8,77.8,CL,N,N
80A2,1.9787,2.006,2.036,2.0696,2.1084,2.1483,2.1839,2.2176,2.2532,2.2934,2.3398,2.386,2.4299,2.4794,2.536,2.5956,2.6865,2.8026,2.8756,2.8948,2.8827,2.8497,2.8029,2.7461,2.6848,2.6241,2.5645,2.5101,2.4669,2.4388,2.4264,2.4287,2.4444,2.4737,2.5354,2.6709,2.9051,3.1626,22.2,59.8,77.8,CL,N,N
80B1,1.8712,1.8976,1.9266,1.9583,1.9941,2.0306,2.0637,2.0958,2.1297,2.1678,2.2111,2.2543,2.2952,2.3412,2.3934,2.4464,2.526,2.629,2.6965,2.7184,2.7128,2.6875,2.6485,2.599,2.5443,2.4894,2.435,2.3851,2.3454,2.3198,2.3083,2.31,2.3236,2.349,2.4034,2.5252,2.7373,2.9747,21.7,60.2,78.3,CL,N,N
80B1,1.8446,1.8706,1.8995,1.9311,1.9657,2.0013,2.0335,2.0651,2.0983,2.1356,2.1778,2.2195,2.2585,2.3021,2.3528,2.4076,2.4904,2.5955,2.6627,2.682,2.673,2.6448,2.6037,2.5532,2.4985,2.4442,2.3913,2.3432,2.3053,2.281,2.2703,2.2728,2.2871,2.3133,2.3683,2.4895,2.7007,2.9371,21.7,60.2,78.3,CL,Y,Y
80C1,1.87,1.8953,1.9237,1.9549,1.9893,2.0248,2.057,2.0886,2.1223,2.1605,2.2046,2.2488,2.291,2.339,2.3928,2.4472,2.5294,2.6371,2.7074,2.7285,2.7208,2.6929,2.6517,2.6002,2.5439,2.4876,2.432,2.3812,2.3413,2.316,2.3056,2.3089,2.3247,2.3533,2.4115,2.5381,2.7582,3.0033,22.8,59.3,77.2,CL,N,N
80C2,1.8448,1.87,1.8981,1.9295,1.9652,2.002,2.0347,2.0656,2.0985,2.1361,2.18,2.2239,2.2661,2.3143,2.3678,2.4209,2.5018,2.6065,2.6727,2.6904,2.6801,2.6514,2.6108,2.5613,2.5081,2.4551,2.4026,2.3547,2.3167,2.2927,2.2828,2.2862,2.3019,2.3303,2.3887,2.5153,2.7336,2.975,22.8,59.3,77.2,CL,N,N
80D2,1.8448,1.87,1.8981,1.9295,1.9652,2.002,2.0347,2.0656,2.0985,2.1361,2.18,2.2239,2.2661,2.3143,2.3678,2.4209,2.5018,2.6065,2.6727,2.6904,2.6801,2.6514,2.6108,2.5613,2.5081,2.4551,2.4026,2.3547,2.3167,2.2927,2.2828,2.2862,2.3019,2.3303,2.3887,2.5153,2.7336,2.975,22.1,59.9,77.9,CL,N,N
80D1,1.8827,1.9103,1.9405,1.9736,2.01,2.0475,2.0813,2.1141,2.1486,2.1875,2.2319,2.276,2.3177,2.3645,2.4174,2.472,2.5542,2.6601,2.7282,2.748,2.7393,2.7112,2.6701,2.6193,2.5641,2.5091,2.4548,2.4051,2.3657,2.3402,2.3287,2.3307,2.3447,2.3713,2.4276,2.552,2.7685,3.0109,22.1,59.9,77.9,CL,N,N
8.00E+02,1.8562,1.8824,1.9112,1.9429,1.9782,2.0145,2.0474,2.0797,2.1136,2.1517,2.1949,2.2377,2.2779,2.323,2.3756,2.4321,2.5173,2.6259,2.6965,2.7187,2.7119,2.6846,2.6432,2.5912,2.5343,2.4774,2.4219,2.3715,2.3318,2.3066,2.2958,2.2987,2.3135,2.3404,2.3964,2.5205,2.7368,2.978,21.4,60.5,78.6,CL,N,N
8.00E+03,1.9199,1.9469,1.9766,2.0096,2.047,2.0857,2.1204,2.1533,2.188,2.2272,2.2722,2.3171,2.3599,2.4082,2.464,2.5235,2.6134,2.7276,2.8,2.8195,2.8084,2.7767,2.7317,2.6769,2.618,2.5596,2.5026,2.4509,2.4102,2.3843,2.3734,2.3767,2.3928,2.4219,2.4819,2.6134,2.8412,3.093,21.4,60.5,78.6,CL,N,N
80F1,1.8891,1.9151,1.9441,1.9761,2.0114,2.0476,2.0803,2.1122,2.146,2.1848,2.2294,2.2742,2.3175,2.3665,2.4209,2.4747,2.5563,2.6636,2.7329,2.7522,2.7423,2.7129,2.6707,2.6188,2.5626,2.5064,2.4509,2.3999,2.3596,2.3339,2.3226,2.3252,2.3404,2.3684,2.4264,2.5533,2.7746,3.0224,22.6,59.5,77.4,CL,N,N
80F2,1.9023,1.9294,1.9594,1.9926,2.0295,2.0673,2.1012,2.134,2.1687,2.208,2.2532,2.2984,2.3417,2.3907,2.4462,2.5029,2.5885,2.6993,2.7697,2.7881,2.7766,2.7455,2.7016,2.6483,2.5911,2.5343,2.4785,2.4275,2.3873,2.3616,2.3505,2.3534,2.3691,2.3979,2.4576,2.5875,2.813,3.0636,22.6,59.5,77.4,CL,N,N
80G1,1.9008,1.9273,1.9567,1.9892,2.0258,2.063,2.0967,2.1291,2.1635,2.2027,2.2479,2.2932,2.3367,2.3859,2.4403,2.4946,2.5772,2.6852,2.7545,2.7737,2.7638,2.7344,2.6921,2.6401,2.5838,2.5275,2.4718,2.4207,2.3801,2.3539,2.3424,2.3446,2.3596,2.3873,2.4457,2.5737,2.7968,3.0449,23.2,59,76.8,CL,N,N
80G2,1.9468,1.9746,2.0056,2.0395,2.0768,2.1148,2.1493,2.183,2.2187,2.259,2.3053,2.3517,2.3961,2.4463,2.5031,2.5619,2.6503,2.7651,2.8385,2.8575,2.8452,2.8124,2.7663,2.7104,2.6504,2.5908,2.5323,2.4789,2.4367,2.4096,2.3978,2.4004,2.4163,2.4457,2.5064,2.6391,2.8701,3.1283,23.2,59,76.8,CL,N,N
80H1,2.285,2.3194,2.3576,2.4,2.4478,2.4971,2.5408,2.582,2.6255,2.6753,2.7333,2.7922,2.85,2.9159,2.9885,3.0602,3.168,3.3108,3.4019,3.4226,3.4042,3.361,3.3025,3.2326,3.1577,3.0834,3.0099,2.9424,2.8885,2.8535,2.8379,2.8409,2.8605,2.897,2.9726,3.1365,3.4181,3.719,23.9,58.4,76.1,CL,Y,Y
80H2,1.8714,1.8986,1.9284,1.9614,1.9975,2.0345,2.0678,2.1002,2.1346,2.1735,2.218,2.2624,2.3047,2.3524,2.4054,2.4587,2.5398,2.6453,2.7133,2.7327,2.7238,2.6957,2.6548,2.6042,2.5492,2.4941,2.4396,2.3896,2.35,2.3244,2.3129,2.3149,2.329,2.3559,2.4125,2.5372,2.7552,2.9996,23.9,58.4,76.1,CL,Y,Y
80I1,1.8444,1.8706,1.8997,1.9314,1.9664,2.0022,2.0347,2.0664,2.1,2.1378,2.1812,2.2245,2.2658,2.3124,2.3644,2.4166,2.496,2.5992,2.6659,2.6854,2.6774,2.6504,2.6108,2.5617,2.5081,2.4544,2.4013,2.3526,2.3141,2.2894,2.2785,2.2807,2.295,2.3212,2.3765,2.4985,2.7115,2.9505,23.2,59,76.8,CL,N,N
80I2,1.9654,1.9939,2.0256,2.0607,2.0997,2.1395,2.1753,2.2096,2.246,2.2874,2.3353,2.3835,2.4298,2.4825,2.542,2.6026,2.6934,2.8114,2.8861,2.9041,2.8902,2.8558,2.8085,2.7519,2.6913,2.6314,2.5726,2.5187,2.4762,2.4491,2.4377,2.4411,2.4584,2.4898,2.5537,2.6921,2.931,3.1946,23.2,59,76.8,CL,N,N
952A,1.9391,1.9503,1.9706,2.0062,2.0522,2.1019,2.1422,2.1743,2.2067,2.2428,2.2828,2.3216,2.3558,2.3927,2.4453,2.5215,2.6323,2.7505,2.8164,2.8293,2.8119,2.7752,2.7274,2.6738,2.6203,2.5715,2.5293,2.4946,2.4683,2.453,2.4485,2.4536,2.4666,2.4869,2.5293,2.6284,2.8117,3.028,4.7,74.3,95.3,CL,N,N
95B10A,1.8455,1.8254,1.8204,1.8374,1.8691,1.906,1.9336,1.9535,1.9753,2.0028,2.0356,2.068,2.0958,2.1276,2.1802,2.2633,2.3868,2.5168,2.5831,2.5864,2.5558,2.5054,2.4448,2.3799,2.317,2.2611,2.2146,2.1785,2.1537,2.143,2.1468,2.1637,2.1912,2.2287,2.2918,2.4174,2.6325,2.8746,4.5,74.4,95.5,CL,N,N
95B10A,1.79,1.7491,1.7278,1.7334,1.7559,1.7842,1.8036,1.8159,1.8311,1.8531,1.8817,1.9115,1.939,1.9713,2.0223,2.1,2.2166,2.3405,2.4016,2.4009,2.3667,2.3129,2.249,2.1807,2.114,2.0546,2.0049,1.9663,1.9408,1.9317,1.9392,1.9616,1.9956,2.0397,2.1089,2.2405,2.4608,2.7046,4.5,74.4,95.5,CL,N,N
95B10A,1.79,1.7491,1.7278,1.7334,1.7559,1.7842,1.8036,1.8159,1.8311,1.8531,1.8817,1.9115,1.939,1.9713,2.0223,2.1,2.2166,2.3405,2.4016,2.4009,2.3667,2.3129,2.249,2.1807,2.114,2.0546,2.0049,1.9663,1.9408,1.9317,1.9392,1.9616,1.9956,2.0397,2.1089,2.2405,2.4608,2.7046,4.5,74.4,95.5,CL,N,N
95B10A,1.9418,1.8814,1.8493,1.8497,1.8693,1.8958,1.9138,1.9253,1.9402,1.9621,1.9908,2.021,2.0488,2.0813,2.1333,2.2136,2.3329,2.4573,2.5156,2.51,2.4694,2.4077,2.335,2.2574,2.182,2.1149,2.0591,2.0163,1.988,1.9776,1.9849,2.0082,2.0437,2.0895,2.1612,2.2969,2.5244,2.7768,4.5,74.4,95.5,CL,N,N
95B11A,1.96299,1.89974,1.86552,1.86524,1.88506,1.91231,1.93056,1.94191,1.95696,1.97963,2.00949,2.04025,2.06759,2.09967,2.15302,2.23713,2.36257,2.49342,2.55393,2.54648,2.50246,2.43663,2.35935,2.27728,2.19766,2.12686,2.06816,2.0232,1.99364,1.9829,1.99112,2.01639,2.05505,2.10512,2.18286,2.32724,2.56591,2.82458,4.6,74.4,95.4,CL,N,N
95B11A,1.9333,1.8608,1.8206,1.8162,1.8322,1.8552,1.8703,1.8793,1.892,1.9122,1.9394,1.9678,1.9935,2.0229,2.0686,2.1379,2.2408,2.3461,2.3921,2.3822,2.3413,2.2812,2.2104,2.135,2.0615,1.9957,1.9408,1.8983,1.8701,1.8595,1.8665,1.8892,1.9242,1.9698,2.0403,2.1712,2.3868,2.6236,3.7,75,96.3,CL,N,N
95B11B,1.97597,1.907,1.86828,1.86488,1.88252,1.90786,1.92393,1.93316,1.94623,1.96736,1.99589,2.02573,2.05241,2.08415,2.13736,2.22146,2.34713,2.47729,2.53598,2.52637,2.48001,2.41191,2.33247,2.24838,2.16699,2.09483,2.03518,1.9897,1.96008,1.94991,1.9593,1.98633,2.02687,2.07878,2.15865,2.3058,2.5462,2.80519,4.6,74.4,95.4,CL,N,N
95B12A,2.1199,2.0381,1.9929,1.987,2.004,2.0292,2.0457,2.0556,2.0698,2.093,2.1248,2.1594,2.1933,2.2335,2.2909,2.3709,2.4901,2.6169,2.673,2.6599,2.6094,2.5368,2.4529,2.3639,2.2774,2.1999,2.1343,2.0832,2.0491,2.0365,2.0451,2.0727,2.1153,2.1702,2.2539,2.4081,2.6629,2.9445,7.7,71.8,92.3,CL,N,N
95B12A,1.9523,1.9711,1.993,2.0279,2.0733,2.1225,2.1613,2.1914,2.2216,2.256,2.2945,2.3315,2.3636,2.3996,2.4559,2.5423,2.6702,2.808,2.8838,2.896,2.873,2.8284,2.7717,2.7091,2.6469,2.5903,2.5414,2.5014,2.4713,2.4543,2.4507,2.4592,2.4777,2.5061,2.5604,2.6795,2.8932,3.1415,5.6,73.6,94.5,CL,N,N
95B13A,2.02894,1.95429,1.91368,1.90975,1.9272,1.95269,1.9699,1.9804,1.99454,2.01678,2.0465,2.07748,2.10581,2.1389,2.1912,2.27089,2.3892,2.51199,2.56688,2.55641,2.51037,2.44286,2.36383,2.27987,2.19836,2.12569,2.06512,2.01866,1.98809,1.97688,1.98493,2.01041,2.04949,2.10007,2.17782,2.32182,2.55865,2.81793,3.8,75,96.2,CL,N,N
95B14A,1.9895,1.9155,1.8746,1.8702,1.8863,1.9097,1.9252,1.9343,1.9472,1.9678,1.9956,2.0252,2.0528,2.0847,2.1328,2.2041,2.3102,2.4197,2.4675,2.4564,2.4128,2.3497,2.2761,2.198,2.1221,2.0542,1.9974,1.9533,1.9237,1.9125,1.9193,1.9422,1.9778,2.024,2.096,2.23,2.4523,2.6981,4.7,74.3,95.3,CL,N,N
95B17A,1.94942,1.88214,1.84492,1.84221,1.85967,1.88439,1.90049,1.90971,1.92241,1.94259,1.96975,1.99836,2.02496,2.05662,2.10714,2.18428,2.29894,2.4174,2.46965,2.4589,2.4143,2.34993,2.27558,2.19733,2.12192,2.05517,1.99993,1.95777,1.93021,1.92036,1.92832,1.95228,1.9889,2.03608,2.10912,2.24586,2.47218,2.72012,3.8,75,96.2,CL,N,N
95B17A,2.1027,2.0193,1.9733,1.9665,1.9822,2.0062,2.022,2.0318,2.0457,2.068,2.0979,2.1294,2.1582,2.1914,2.2438,2.3237,2.4423,2.5653,2.6186,2.6047,2.5543,2.4821,2.3983,2.3098,2.2241,2.1477,2.084,2.035,2.0024,1.99,1.9977,2.0235,2.0635,2.1154,2.1954,2.3428,2.5856,2.8539,4.3,74.7,95.7,CL,N,N
95B17A,1.9891,1.9201,1.883,1.8811,1.8992,1.9246,1.9418,1.9528,1.9673,1.9892,2.018,2.0478,2.0748,2.1057,2.1544,2.2289,2.3397,2.454,2.5053,2.4962,2.4538,2.3911,2.3173,2.2387,2.1622,2.0938,2.0367,1.9925,1.9629,1.9512,1.9574,1.9798,2.0146,2.0603,2.132,2.2672,2.4921,2.7413,4.1,74.7,95.9,CL,N,N
95B17A,1.7146,1.6691,1.6435,1.6459,1.6656,1.6915,1.7083,1.7179,1.7304,1.7497,1.7757,1.8027,1.8268,1.856,1.9062,1.9869,2.107,2.2318,2.2925,2.2917,2.2577,2.2039,2.1397,2.0711,2.0044,1.9452,1.8967,1.86,1.8366,1.8296,1.8393,1.8639,1.9,1.9457,2.0162,2.1473,2.3628,2.5986,3.8,75,96.2,CL,N,N
95B17B,1.96973,1.89616,1.85448,1.8489,1.86429,1.8875,1.90215,1.9101,1.92191,1.94166,1.96888,1.99756,2.02403,2.05561,2.1066,2.18478,2.30125,2.42181,2.47461,2.46266,2.41598,2.34895,2.27151,2.18996,2.11133,2.04167,1.98399,1.94005,1.9115,1.90172,1.91072,1.93667,1.9758,2.02636,2.1035,2.24534,2.47841,2.73202,3.8,75,96.2,CL,N,N
95B18A,2.06436,2.00208,1.96893,1.96979,1.99137,2.02035,2.03982,2.05207,2.06804,2.09189,2.12325,2.15561,2.18469,2.21919,2.2754,2.36242,2.49247,2.62875,2.69113,2.68192,2.63446,2.56467,2.48337,2.39732,2.31413,2.24013,2.17842,2.13072,2.09874,2.08618,2.09331,2.11829,2.15733,2.20893,2.29003,2.44212,2.69334,2.96665,4.8,75,95.2,CL,N,N
95B1A,1.95737,1.95305,1.96209,1.99053,2.03138,2.07656,2.11215,2.13969,2.16815,2.20106,2.23844,2.27541,2.30897,2.3461,2.40044,2.48008,2.59668,2.7207,2.78633,2.79352,2.76844,2.72366,2.66821,2.6077,2.54798,2.49409,2.44802,2.41077,2.38343,2.3685,2.36617,2.37518,2.39317,2.41944,2.46913,2.57937,2.77816,3.0058,5,74,95,CL,N,N
95B1A,1.6205,1.628,1.6343,1.6537,1.6833,1.7168,1.7414,1.7583,1.7763,1.7992,1.8265,1.8524,1.8734,1.8982,1.9432,2.0178,2.1318,2.254,2.3229,2.3383,2.3228,2.2868,2.2379,2.1818,2.1246,2.0716,2.0258,1.9885,1.9615,1.9485,1.9498,1.9643,1.9892,2.0242,2.0836,2.2012,2.3995,2.618,4.3,74.7,95.8,CL,N,N
95B1B,1.93795,1.94931,1.96793,2.0013,2.04497,2.09246,2.13032,2.15972,2.18946,2.22305,2.26045,2.29692,2.32946,2.36555,2.41911,2.49849,2.61531,2.74046,2.80874,2.81914,2.79725,2.75546,2.7025,2.644,2.58581,2.53279,2.48695,2.44932,2.42101,2.40467,2.40028,2.40683,2.42227,2.44615,2.49346,2.60149,2.79793,3.02408,5,74,95,CL,N,N
95B22A,2.07295,2.0113,1.97845,1.9796,2.00127,2.03047,2.05006,2.0622,2.07786,2.10161,2.13309,2.16576,2.1957,2.23128,2.28821,2.37508,2.50544,2.64351,2.70779,2.69977,2.65295,2.58329,2.50169,2.41494,2.33062,2.25526,2.19187,2.14257,2.10926,2.09597,2.103,2.12832,2.16799,2.22037,2.30251,2.45636,2.71062,2.98665,5,74.1,95,CL,N,N
95B22A,1.8372,1.8031,1.7885,1.7998,1.8275,1.861,1.8855,1.9027,1.9222,1.9478,1.9793,2.0109,2.0384,2.0697,2.1215,2.2035,2.3252,2.4527,2.5168,2.5188,2.4865,2.4337,2.3698,2.301,2.2339,2.174,2.124,2.0851,2.0586,2.0474,2.0519,2.0703,2.0997,2.1391,2.2039,2.3309,2.5464,2.7874,4.4,74.5,95.6,CL,N,N
95B22A,2.0706,1.9934,1.9513,1.9464,1.9633,1.988,2.0046,2.015,2.0294,2.0522,2.0829,2.1151,2.1448,2.1792,2.2321,2.3114,2.4296,2.5534,2.6093,2.5989,2.5521,2.4832,2.4023,2.3162,2.2321,2.1568,2.0935,2.0444,2.0117,1.9993,2.0071,2.033,2.0732,2.1252,2.2052,2.3524,2.5952,2.862,5.1,74.1,95,CL,N,N
