SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,
11R1,2.11660,2.12140,2.13860,2.17400,2.22160,2.27280,2.31440,2.34770,2.38170,2.42060,2.46490,2.50860,2.54810,2.59050,2.64720,2.72360,2.83620,2.95980,3.03030,3.04530,3.02730,2.98700,2.93280,2.87040,2.80660,2.74710,2.69410,2.64940,2.61500,2.59430,2.58690,2.59160,2.60550,2.62830,2.67600,2.78670,2.98810,3.22340,9.20000,70.50000,89.10000,89,Y,
85B4A,2.17960,2.20390,2.23050,2.27100,2.32290,2.37860,2.42250,2.45630,2.49080,2.53060,2.57640,2.62150,2.66290,2.71070,2.77850,2.87260,3.01370,3.17180,3.25950,3.27220,3.24410,3.19130,3.12490,3.05120,2.97720,2.90880,2.84780,2.79630,2.75670,2.73330,2.72680,2.73580,2.75790,2.79230,2.85860,3.00240,3.25580,3.54230,11.10000,69.00000,89.00000,CL,Y,
85C28A,2.37390,2.30920,2.27890,2.28400,2.31030,2.34470,2.37030,2.38990,2.41390,2.44660,2.48800,2.53100,2.57140,2.61700,2.67940,2.76390,2.89010,3.02900,3.09620,3.08910,3.04190,2.97120,2.88820,2.79930,2.71230,2.63360,2.56550,2.51030,2.47110,2.45250,2.45400,2.47420,2.50940,2.55800,2.63820,2.79470,3.06350,3.37320,11.10000,69.00000,88.90000,CL,Y,
85B26A,1.99360,1.92970,1.89450,1.89370,1.91380,1.94140,1.95930,1.97060,1.98640,2.01140,2.04570,2.08230,2.11730,2.15890,2.21950,2.30450,2.43200,2.57070,2.63700,2.63110,2.58670,2.52010,2.44200,2.35860,2.27730,2.20450,2.14260,2.09410,2.06220,2.05120,2.06130,2.09040,2.13450,2.19140,2.27800,2.43620,2.69350,2.97000,11.10000,69.10000,88.90000,CL,Y,
85C22A,2.20710,2.13420,2.09970,2.10380,2.12850,2.15990,2.18370,2.20200,2.22410,2.25390,2.29120,2.32970,2.36540,2.40360,2.45330,2.51840,2.61400,2.71450,2.75780,2.74510,2.70120,2.63830,2.56540,2.48790,2.41220,2.34370,2.28430,2.23600,2.20090,2.18290,2.18190,2.19620,2.22300,2.26130,2.32600,2.45510,2.67580,2.92600,11.10000,68.70000,88.90000,CL,Y,
14R1,1.95130,1.94250,1.95460,1.98130,2.01730,2.05580,2.08960,2.12130,2.15470,2.19220,2.23450,2.27690,2.31560,2.35710,2.41190,2.48580,2.59140,2.70950,2.77320,2.77670,2.74830,2.70180,2.64650,2.58730,2.52940,2.47670,2.43090,2.39330,2.36630,2.35140,2.34880,2.35730,2.37510,2.40220,2.45460,2.56940,2.77030,2.98930,10.80000,69.10000,88.80000,CL,Y,
14R2,1.96560,1.96390,1.97950,2.00720,2.04360,2.08250,2.11650,2.14820,2.18140,2.21850,2.26030,2.30190,2.33960,2.38070,2.43650,2.51340,2.62480,2.75020,2.81930,2.82570,2.79850,2.75170,2.69450,2.63240,2.57110,2.51500,2.46600,2.42580,2.39670,2.38090,2.37800,2.38730,2.40650,2.43550,2.49140,2.61330,2.82490,3.05540,10.80000,69.10000,88.80000,CL,Y,
85B16A,2.16060,2.09540,2.06160,2.06290,2.08590,2.11680,2.13840,2.15330,2.17290,2.20190,2.24030,2.28080,2.31900,2.36320,2.42630,2.51410,2.64650,2.79260,2.86550,2.86260,2.81840,2.74940,2.66670,2.57690,2.48840,2.40820,2.33930,2.28440,2.24720,2.23260,2.24030,2.26820,2.31220,2.36950,2.45820,2.62150,2.88990,3.17760,11.30000,68.90000,88.80000,CL,Y,
B14,2.10270,2.02590,1.98480,1.98170,2.00260,2.03240,2.05260,2.06600,2.08370,2.11040,2.14620,2.18550,2.22450,2.27140,2.33830,2.43090,2.56700,2.71500,2.78330,2.76950,2.71320,2.63360,2.54330,2.44880,2.35770,2.27670,2.20850,2.15520,2.11990,2.10670,2.11570,2.14460,2.18920,2.24680,2.33460,2.49740,2.76740,3.06360,11.20000,68.90000,88.80000,CL,Y,
85B19A,2.16550,2.09960,2.06510,2.06680,2.09000,2.12030,2.14100,2.15490,2.17340,2.20120,2.23810,2.27700,2.31350,2.35560,2.41590,2.50030,2.62740,2.76550,2.83140,2.82490,2.77950,2.71130,2.63110,2.54530,2.46150,2.38600,2.32140,2.27000,2.23500,2.22070,2.22730,2.25290,2.29350,2.34720,2.43140,2.58930,2.85010,3.13210,11.30000,68.80000,88.70000,CL,Y,
85B4A,2.16470,2.10760,2.07950,2.08470,2.11030,2.14360,2.16750,2.18460,2.20580,2.23580,2.27470,2.31570,2.35530,2.40150,2.46660,2.55660,2.69180,2.84110,2.91750,2.91800,2.87680,2.81010,2.72930,2.64090,2.55310,2.47320,2.40440,2.34930,2.31160,2.29630,2.30300,2.32940,2.37110,2.42560,2.51020,2.67060,2.93920,3.23650,11.50000,68.70000,88.60000,CL,Y,
85B8A,1.96800,1.99300,2.01810,2.05460,2.10040,2.14930,2.18790,2.21780,2.24810,2.28320,2.32340,2.36280,2.39900,2.44050,2.49770,2.57480,2.69080,2.82080,2.89530,2.91110,2.89340,2.85450,2.80290,2.74410,2.68410,2.62800,2.57740,2.53400,2.50060,2.48080,2.47480,2.48150,2.49890,2.52660,2.58100,2.70110,2.91690,3.16900,11.40000,68.80000,88.60000,CL,Y,
85MEATBALLS27B,1.89880,1.89200,1.89750,1.92280,1.96090,2.00330,2.03600,2.06070,2.08690,2.11900,2.15700,2.19520,2.23070,2.27110,2.32640,2.40100,2.51170,2.63300,2.69740,2.70420,2.67950,2.63610,2.58300,2.52510,2.46800,2.41640,2.37150,2.33470,2.30810,2.29470,2.29460,2.30670,2.32890,2.36070,2.41740,2.53560,2.74230,2.97710,11.40000,68.70000,88.60000,CL,Y,
B17,1.99860,1.93200,1.89580,1.89540,1.91740,1.94740,1.96750,1.98020,1.99690,2.02230,2.05650,2.09300,2.12850,2.17110,2.23340,2.32090,2.45040,2.58930,2.65280,2.64120,2.59050,2.51850,2.43660,2.35100,2.26870,2.19570,2.13440,2.08670,2.05510,2.04360,2.05210,2.07920,2.12080,2.17510,2.25900,2.41450,2.67090,2.95080,11.40000,68.80000,88.60000,CL,Y,
B19,2.05960,1.98820,1.94970,1.94880,1.97210,2.00390,2.02570,2.03960,2.05740,2.08440,2.12030,2.15870,2.19610,2.24100,2.30630,2.39750,2.53190,2.67580,2.74020,2.72610,2.67150,2.59490,2.50850,2.41850,2.33240,2.25630,2.19230,2.14270,2.10970,2.09750,2.10650,2.13460,2.17790,2.23450,2.32210,2.48450,2.75050,3.03870,11.60000,68.60000,88.40000,CL,Y,
85REG3A,1.94739,1.96435,1.98334,2.01699,2.06114,2.10852,2.14479,2.17179,2.19960,2.23273,2.27137,2.30936,2.34399,2.38391,2.44051,2.51887,2.63654,2.76601,2.83667,2.84741,2.82521,2.78320,2.73033,2.67172,2.61327,2.55953,2.51183,2.47176,2.44123,2.42387,2.42022,2.42903,2.44844,2.47823,2.53446,2.65573,2.86902,3.10827,11.70000,68.50000,88.30000,CL,Y,
85REG3B,2.07993,2.10179,2.12683,2.16520,2.21448,2.26781,2.30967,2.34195,2.37494,2.41313,2.45707,2.50089,2.54184,2.58868,2.65405,2.74373,2.87726,3.02702,3.11088,3.12381,3.09790,3.04881,2.98715,2.91873,2.85015,2.78700,2.73102,2.68385,2.64804,2.62755,2.62249,2.63153,2.65225,2.68379,2.74405,2.87561,3.11052,3.37504,11.70000,68.50000,88.30000,CL,Y,
85REG4A,2.23670,2.19209,2.17465,2.18851,2.22165,2.26187,2.29185,2.31424,2.34012,2.37416,2.41653,2.46046,2.50150,2.54800,2.61343,2.70415,2.83934,2.98830,3.06497,3.06640,3.02672,2.96242,2.88479,2.80053,2.71733,2.64187,2.57674,2.52399,2.48663,2.46921,2.47145,2.49165,2.52570,2.57235,2.64922,2.80099,3.05872,3.34181,11.70000,68.50000,88.30000,CL,Y,
85REG4B,2.17982,2.16150,2.16153,2.18551,2.22506,2.27025,2.30516,2.33195,2.36100,2.39678,2.43959,2.48300,2.52311,2.56822,2.63161,2.71983,2.85137,2.99705,3.07500,3.08165,3.04911,2.99289,2.92369,2.84784,2.77242,2.70353,2.64339,2.59387,2.55760,2.53881,2.53744,2.55193,2.57897,2.61786,2.68580,2.82624,3.07023,3.34390,11.70000,68.50000,88.30000,CL,Y,
85B32B,1.91950,1.88870,1.87630,1.88880,1.91760,1.95210,1.97700,1.99470,2.01550,2.04420,2.08080,2.11930,2.15710,2.20180,2.26190,2.34000,2.45810,2.59070,2.66000,2.66330,2.63070,2.57700,2.51210,2.44120,2.37080,2.30670,2.25020,2.20410,2.17180,2.15790,2.16210,2.18290,2.21750,2.26400,2.33940,2.48410,2.72700,2.99470,11.70000,68.50000,88.30000,CL,Y,
85B32A,1.98470,1.95540,1.94460,1.95770,1.98710,2.02280,2.04890,2.06810,2.09050,2.12080,2.15930,2.19930,2.23770,2.28310,2.34580,2.42940,2.55550,2.69840,2.77450,2.77920,2.74510,2.68790,2.61820,2.54170,2.46570,2.39630,2.33530,2.28550,2.25060,2.23510,2.23890,2.26060,2.29690,2.34620,2.42570,2.57750,2.83160,3.11080,11.70000,68.50000,88.30000,CL,Y,
85C13A,2.03520,1.98230,1.95630,1.96210,1.98670,2.01760,2.03970,2.05550,2.07530,2.10320,2.13910,2.17650,2.21180,2.25220,2.30840,2.38380,2.49690,2.62080,2.68130,2.67790,2.63970,2.58070,2.51070,2.43520,2.36100,2.29370,2.23530,2.18790,2.15470,2.14020,2.14420,2.16490,2.19930,2.24560,2.32020,2.46290,2.70170,2.96440,11.90000,68.40000,88.20000,CL,Y,
85B22A,2.06667,2.00458,1.97139,1.97249,1.99508,2.02552,2.04573,2.05877,2.07643,2.10370,2.14074,2.18070,2.21976,2.26636,2.33240,2.42246,2.55779,2.70748,2.78101,2.77631,2.73006,2.65995,2.57782,2.48983,2.40388,2.32670,2.26063,2.20854,2.17398,2.16174,2.17177,2.20195,2.24800,2.30739,2.39806,2.56463,2.83696,3.12975,11.90000,68.20000,88.10000,CL,Y,
85B22B,2.00462,1.94826,1.91865,1.92185,1.94517,1.97554,1.99586,2.00929,2.02713,2.05427,2.09073,2.12929,2.16604,2.20959,2.27154,2.35633,2.48435,2.62554,2.69481,2.69128,2.64902,2.58445,2.50844,2.42698,2.34748,2.27608,2.21490,2.16658,2.13439,2.12274,2.13170,2.15941,2.20229,2.25827,2.34499,2.50428,2.76525,3.04654,11.90000,68.20000,88.10000,CL,Y,
85B12A,2.14730,2.08770,2.05760,2.06160,2.08690,2.11990,2.14290,2.15900,2.17990,2.21060,2.25150,2.29480,2.33670,2.38630,2.45480,2.54630,2.68410,2.83820,2.91540,2.91240,2.86670,2.79630,2.71290,2.62300,2.53500,2.45530,2.38650,2.33160,2.29460,2.28040,2.28900,2.31810,2.36390,2.42400,2.51670,2.68820,2.96970,3.27830,12.20000,68.10000,87.80000,CL,Y,
85B15A,2.08924,2.03019,1.99922,2.00148,2.02442,2.05501,2.07589,2.08983,2.10831,2.13635,2.17395,2.21385,2.25195,2.29703,2.36123,2.44924,2.58214,2.72973,2.80375,2.80155,2.75837,2.69082,2.61014,2.52271,2.43664,2.35868,2.29140,2.23773,2.20154,2.18759,2.19567,2.22385,2.26805,2.32591,2.41520,2.57949,2.84842,3.13756,12.20000,68.10000,87.80000,CL,Y,
85B15B,2.06869,2.00633,1.97297,1.97368,1.99569,2.02554,2.04533,2.05802,2.07539,2.10243,2.13915,2.17838,2.21624,2.26152,2.32626,2.41503,2.54851,2.69595,2.76753,2.76135,2.71427,2.64390,2.56182,2.47434,2.38915,2.31264,2.24710,2.19531,2.16070,2.14815,2.15743,2.18661,2.23181,2.29066,2.38088,2.54578,2.81511,3.10405,12.20000,68.10000,87.80000,CL,Y,
85V5B,1.87220,1.89100,1.91010,1.93990,1.97970,2.02360,2.05770,2.08340,2.11000,2.14190,2.17950,2.21690,2.25130,2.29180,2.35040,2.43230,2.55590,2.69590,2.77600,2.79060,2.76880,2.72450,2.66730,2.60290,2.53750,2.47670,2.42250,2.37670,2.34260,2.32420,2.32130,2.33310,2.35700,2.39220,2.45460,2.58330,2.80770,3.05910,12.30000,68.00000,87.70000,CL,Y,
85B5A,1.89640,1.91670,1.93700,1.96790,2.00890,2.05400,2.08930,2.11640,2.14450,2.17790,2.21700,2.25570,2.29140,2.33280,2.39180,2.47350,2.59710,2.73800,2.82090,2.83930,2.82100,2.77910,2.72280,2.65800,2.59130,2.52880,2.47250,2.42470,2.38880,2.36910,2.36540,2.37670,2.40020,2.43490,2.49750,2.62730,2.85370,3.10740,12.30000,68.00000,87.70000,CL,Y,
85B13A,2.12700,2.06500,2.03300,2.03510,2.05790,2.08830,2.10940,2.12370,2.14230,2.17010,2.20710,2.24650,2.28460,2.32870,2.38990,2.47290,2.59860,2.73800,2.80730,2.80410,2.76150,2.69490,2.61550,2.52930,2.44390,2.36640,2.29920,2.24510,2.20800,2.19290,2.19940,2.22550,2.26710,2.32140,2.40570,2.56380,2.82700,3.11810,12.40000,67.90000,87.60000,CL,Y,
85B26A,2.18640,2.11290,2.07380,2.07260,2.09450,2.12490,2.14550,2.15920,2.17820,2.20760,2.24770,2.29050,2.33180,2.38020,2.44690,2.53620,2.67110,2.82160,2.89430,2.88640,2.83600,2.76120,2.67410,2.58110,2.49030,2.40860,2.33840,2.28260,2.24530,2.23160,2.24130,2.27220,2.32030,2.38280,2.47810,2.65230,2.93730,3.24900,12.50000,67.90000,87.60000,CL,Y,
85B20A,2.19890,2.12710,2.08900,2.08730,2.10790,2.13710,2.15700,2.17030,2.18850,2.21660,2.25460,2.29560,2.33570,2.38270,2.44770,2.53520,2.66710,2.81410,2.88680,2.88190,2.83480,2.76250,2.67680,2.58390,2.49210,2.40880,2.33690,2.27930,2.24050,2.22560,2.23420,2.26410,2.31040,2.37050,2.46190,2.63010,2.90840,3.21400,12.60000,67.80000,87.40000,CL,Y,
85V4A,2.19392,2.21530,2.23933,2.27782,2.32832,2.38315,2.42533,2.45736,2.49035,2.52947,2.57538,2.62171,2.66574,2.71747,2.78963,2.88738,3.03394,3.20063,3.29285,3.30402,3.27173,3.21411,3.14306,3.06487,2.98679,2.91473,2.85056,2.79640,2.75534,2.73202,2.72681,2.73832,2.76389,2.80225,2.87282,3.02292,3.28593,3.57384,12.60000,67.80000,87.40000,CL,Y,
85V4B,2.12499,2.14669,2.16995,2.20651,2.25412,2.30588,2.34578,2.37609,2.40746,2.44470,2.48844,2.53205,2.57258,2.62000,2.68668,2.77750,2.91427,3.06950,3.15626,3.16867,3.14061,3.08849,3.02322,2.95065,2.87785,2.81042,2.75006,2.69898,2.66017,2.63798,2.63272,2.64331,2.66727,2.70383,2.77114,2.91355,3.16237,3.43924,12.60000,67.80000,87.40000,CL,Y,
85B3B,1.89220,1.91930,1.94620,1.98410,2.03090,2.08030,2.12010,2.15140,2.18310,2.21940,2.26060,2.30080,2.33780,2.37910,2.43400,2.50590,2.61330,2.73420,2.80570,2.82420,2.81190,2.77920,2.73400,2.68120,2.62650,2.57480,2.52770,2.48680,2.45500,2.43580,2.42940,2.43450,2.44910,2.47330,2.52180,2.63110,2.82790,3.05270,12.60000,67.80000,87.40000,CL,Y,
85B3B,1.54740,1.54540,1.54180,1.55270,1.57610,1.60440,1.62270,1.63300,1.64520,1.66390,1.68890,1.71380,1.73520,1.76370,1.81850,1.91020,2.04930,2.19930,2.28360,2.30130,2.28240,2.24060,2.18520,2.12290,2.06040,2.00400,1.95720,1.92160,1.89940,1.89430,1.90650,1.93420,1.97380,2.02360,2.09900,2.23630,2.45810,2.69080,12.60000,67.80000,87.40000,CL,Y,
85B3A,1.90150,1.92880,1.95610,1.99360,2.03970,2.08910,2.12880,2.16010,2.19160,2.22750,2.26820,2.30840,2.34570,2.38760,2.44290,2.51530,2.62330,2.74510,2.81720,2.83520,2.82190,2.78810,2.74190,2.68830,2.63290,2.58060,2.53310,2.49180,2.45970,2.44050,2.43370,2.43850,2.45270,2.47610,2.52350,2.63150,2.82780,3.05380,12.60000,67.80000,87.40000,CL,Y,
85B16A,2.27070,2.21800,2.19580,2.20590,2.23580,2.27330,2.30140,2.32280,2.34800,2.38150,2.42370,2.46790,2.51030,2.55810,2.62240,2.70850,2.83800,2.98310,3.05800,3.05780,3.01610,2.94870,2.86730,2.77800,2.68890,2.60700,2.53520,2.47590,2.43350,2.41320,2.41450,2.43550,2.47210,2.52190,2.60250,2.75940,3.02440,3.31350,12.70000,67.70000,87.40000,CL,Y,
85B22A,2.15940,2.09440,2.06010,2.06050,2.08220,2.11160,2.13140,2.14460,2.16260,2.19040,2.22800,2.26810,2.30630,2.35110,2.41380,2.49910,2.62860,2.77240,2.84280,2.83760,2.79180,2.72220,2.64000,2.55150,2.46460,2.38580,2.31780,2.26330,2.22620,2.21130,2.21910,2.24710,2.29140,2.34980,2.44010,2.60580,2.87640,3.16590,12.80000,67.60000,87.30000,CL,Y,
85B12A,2.13720,2.05960,2.01670,2.01160,2.02930,2.05530,2.07200,2.08240,2.09830,2.12460,2.16140,2.20170,2.24160,2.28840,2.35130,2.43370,2.55860,2.69790,2.76350,2.75280,2.70200,2.62820,2.54330,2.45300,2.36510,2.28600,2.21790,2.16370,2.12770,2.11490,2.12480,2.15550,2.20270,2.26370,2.35570,2.52210,2.79280,3.08420,12.80000,67.80000,87.20000,CL,Y,
85V5A,2.09810,2.12490,2.15230,2.19110,2.24020,2.29300,2.33510,2.36810,2.40200,2.44170,2.48800,2.53430,2.57790,2.62790,2.69430,2.77980,2.90830,3.05780,3.14700,3.16800,3.15000,3.10700,3.04900,2.98180,2.91230,2.84690,2.78710,2.73550,2.69590,2.67310,2.66700,2.67600,2.69780,2.73120,2.79430,2.92950,3.16810,3.43600,12.80000,67.60000,87.20000,CL,Y,
85C3A,2.05630,2.07910,2.10240,2.13760,2.18270,2.23150,2.27030,2.30060,2.33170,2.36780,2.40930,2.45040,2.48870,2.53250,2.59220,2.67210,2.79280,2.93010,3.00940,3.02540,3.00550,2.96260,2.90600,2.84120,2.77460,2.71160,2.65410,2.60420,2.56520,2.54170,2.53350,2.53970,2.55790,2.58760,2.64570,2.77310,3.00150,3.26120,12.90000,67.50000,87.10000,CL,Y,
85V11A,2.20550,2.23270,2.26030,2.30040,2.35150,2.40680,2.45080,2.48530,2.52070,2.56200,2.61010,2.65760,2.70150,2.75190,2.82160,2.91610,3.05870,3.22290,3.31990,3.34160,3.32030,3.27120,3.20520,3.12890,3.05020,2.97590,2.90870,2.85080,2.80650,2.78080,2.77380,2.78380,2.80810,2.84530,2.91430,3.06120,3.31800,3.60010,12.90000,87.10000,87.10000,CL,Y,
85B27A,1.91200,1.86900,1.84740,1.85340,1.87650,1.90580,1.92600,1.93960,1.95680,1.98220,2.01590,2.05150,2.08580,2.12610,2.18140,2.25450,2.36600,2.49050,2.55460,2.55610,2.52330,2.46980,2.40500,2.33400,2.26350,2.19920,2.14290,2.09730,2.06580,2.05300,2.05870,2.08100,2.11680,2.16450,2.23940,2.38040,2.61430,2.87080,13.00000,67.40000,87.00000,CL,Y,
85B24A,2.20262,2.13449,2.09811,2.09834,2.12129,2.15272,2.17348,2.18719,2.20621,2.23600,2.27670,2.32066,2.36366,2.41444,2.48463,2.57851,2.72069,2.88075,2.95966,2.95369,2.90299,2.82664,2.73733,2.64145,2.54739,2.46237,2.38887,2.33017,2.29068,2.27584,2.28573,2.31798,2.36795,2.43274,2.53144,2.71113,3.00318,3.31169,13.10000,67.30000,86.90000,CL,Y,
85B24B,2.16515,2.10918,2.08134,2.08568,2.11066,2.14372,2.16660,2.18240,2.20301,2.23344,2.27406,2.31711,2.35827,2.40632,2.47349,2.56438,2.70223,2.85798,2.93691,2.93398,2.88781,2.81672,2.73284,2.64254,2.55388,2.47359,2.40401,2.34814,2.31008,2.29489,2.30254,2.33110,2.37657,2.43657,2.52954,2.70120,2.98209,3.28402,13.10000,67.30000,86.90000,CL,Y,
85B4A,2.13620,2.16530,2.19470,2.23570,2.28690,2.34160,2.38550,2.41990,2.45460,2.49400,2.53880,2.58330,2.62480,2.67160,2.73580,2.82330,2.95430,3.10260,3.18930,3.20840,3.18880,3.14450,3.08530,3.01720,2.94720,2.88140,2.82200,2.77080,2.73110,2.70710,2.69900,2.70540,2.72330,2.75210,2.80950,2.93830,3.17040,3.43310,13.10000,67.40000,86.90000,CL,Y,
85B20A,2.30770,2.23390,2.19720,2.19810,2.22160,2.25350,2.27650,2.29370,2.31610,2.34840,2.39060,2.43500,2.47690,2.52380,2.58660,2.67000,2.79690,2.93930,3.00920,3.00270,2.95470,2.88170,2.79530,2.70180,2.60950,2.52540,2.45240,2.39320,2.35240,2.33510,2.34070,2.36740,2.41060,2.46770,2.55630,2.72190,2.99650,3.29350,13.30000,67.30000,86.80000,CL,Y,
85B4A,2.15370,2.16730,2.18620,2.21990,2.26610,2.31730,2.35700,2.38760,2.41980,2.45870,2.50480,2.55100,2.59400,2.64410,2.71430,2.80930,2.95270,3.11770,3.21120,3.22490,3.19520,3.13970,3.06980,2.99200,2.91390,2.84160,2.77730,2.72320,2.68310,2.66140,2.65830,2.67270,2.70160,2.74390,2.81880,2.97350,3.24470,3.56200,13.30000,67.10000,86.70000,CL,Y,
85B4A,2.24710,2.27280,2.29960,2.33910,2.39010,2.44530,2.48860,2.52230,2.55720,2.59850,2.64710,2.69570,2.74140,2.79440,2.86630,2.96090,3.10440,3.27190,3.36870,3.38540,3.35770,3.30270,3.23220,3.15220,3.07050,2.99370,2.92360,2.86320,2.81650,2.78910,2.78130,2.79170,2.81770,2.85840,2.93350,3.09260,3.37530,3.71190,13.30000,67.10000,86.70000,CL,Y,
85B4A,2.12120,2.11300,2.12050,2.15020,2.19440,2.24340,2.28150,2.31070,2.34170,2.37920,2.42350,2.46880,2.51200,2.56090,2.62590,2.71140,2.83770,2.97770,3.05200,3.05790,3.02710,2.97510,2.91270,2.84520,2.77890,2.71910,2.66690,2.62400,2.59250,2.57610,2.57490,2.58750,2.61120,2.64530,2.70730,2.84000,3.07740,3.35820,13.50000,67.10000,86.60000,CL,Y,
85B4A,2.12700,2.14980,2.17370,2.21010,2.25750,2.30870,2.34850,2.37890,2.41030,2.44760,2.49160,2.53620,2.57920,2.62940,2.69660,2.78380,2.91600,3.06920,3.15680,3.17140,3.14560,3.09530,3.03110,2.95860,2.88480,2.81550,2.75240,2.69800,2.65620,2.63190,2.62530,2.63510,2.65860,2.69480,2.76230,2.90710,3.16590,3.46990,13.50000,67.10000,86.60000,CL,Y,
85V15A,1.98850,2.00180,2.01630,2.04540,2.08700,2.13290,2.16690,2.19140,2.21750,2.25040,2.29070,2.33190,2.37140,2.41930,2.48780,2.58160,2.72350,2.88510,2.97470,2.98660,2.95690,2.90280,2.83570,2.76160,2.68740,2.61920,2.55870,2.50820,2.47140,2.45280,2.45290,2.47020,2.50180,2.54660,2.62300,2.77630,3.03950,3.33670,13.40000,67.10000,86.60000,CL,Y,
85V5A,2.04550,2.01251,1.99785,2.00979,2.03958,2.07594,2.10149,2.11922,2.14091,2.17186,2.21241,2.25518,2.29673,2.34625,2.41416,2.50319,2.63834,2.79282,2.87653,2.88445,2.85124,2.79318,2.72134,2.64177,2.56226,2.48947,2.42548,2.37342,2.33767,2.32320,2.32982,2.35545,2.39643,2.45041,2.53533,2.69472,2.95889,3.24118,13.40000,76.00000,86.60000,CL,Y,
85V5B,2.02666,1.99956,1.98889,2.00312,2.03421,2.07150,2.09773,2.11612,2.13815,2.16893,2.20891,2.25128,2.29306,2.34307,2.41152,2.50115,2.63655,2.79151,2.87492,2.88132,2.84666,2.78807,2.71691,2.63900,2.56160,2.49105,2.42923,2.37887,2.34420,2.32993,2.33580,2.36012,2.39919,2.45089,2.53280,2.68877,2.94981,3.23241,13.40000,76.00000,86.60000,CL,Y,
85V5A,1.98590,2.00050,2.01520,2.04290,2.08280,2.12780,2.16190,2.18730,2.21470,2.24900,2.29090,2.33310,2.37250,2.41950,2.48750,2.58100,2.72350,2.88850,2.98570,3.00620,2.98380,2.93410,2.86800,2.79170,2.71340,2.63990,2.57380,2.51800,2.47720,2.45640,2.45580,2.47390,2.50720,2.55440,2.63330,2.78790,3.04850,3.32820,13.50000,67.10000,86.60000,CL,Y,
19R2,2.10440,2.09540,2.10160,2.12890,2.17030,2.21630,2.25210,2.27950,2.30890,2.34520,2.38910,2.43390,2.47630,2.52400,2.58450,2.65940,2.77090,2.89820,2.96880,2.97820,2.95350,2.90850,2.85260,2.79060,2.72880,2.67200,2.62120,2.57850,2.54680,2.52970,2.52690,2.53730,2.55860,2.59040,2.64910,2.77350,2.99350,3.24750,14.80000,65.60000,86.40000,85.3,Y,
8523A,2.19030,2.13640,2.11180,2.12030,2.14820,2.18290,2.20800,2.22650,2.24890,2.27990,2.31980,2.36200,2.40280,2.44930,2.51070,2.59130,2.71280,2.84800,2.91540,2.91230,2.87110,2.80720,2.73150,2.64970,2.56890,2.49530,2.43120,2.37880,2.34200,2.32500,2.32800,2.34890,2.38430,2.43200,2.50960,2.66040,2.91750,3.20900,13.90000,66.70000,86.20000,CL,Y,
85B19A,2.03606,1.96956,1.93224,1.92991,1.94927,1.97640,1.99326,2.00313,2.01815,2.04346,2.07939,2.11889,2.15832,2.20553,2.26942,2.35237,2.47838,2.61949,2.68641,2.67707,2.62832,2.55826,2.47860,2.39460,2.31325,2.24049,2.17783,2.12800,2.09505,2.08380,2.09423,2.12446,2.17058,2.23015,2.32041,2.48439,2.75064,3.03603,13.80000,66.80000,86.20000,CL,Y,
85B19B,2.11463,2.05226,2.01908,2.02093,2.04400,2.07468,2.09481,2.10792,2.12609,2.15459,2.19363,2.23561,2.27682,2.32576,2.39167,2.47689,2.60654,2.75256,2.82422,2.81913,2.77340,2.70458,2.62409,2.53784,2.45346,2.37727,2.31115,2.25807,2.22220,2.20856,2.21706,2.24572,2.29071,2.34975,2.44074,2.60798,2.88172,3.17470,13.80000,66.80000,86.20000,CL,Y,
85B5A,2.19820,2.18500,2.18970,2.21850,2.26330,2.31330,2.35150,2.38040,2.41130,2.44920,2.49470,2.54150,2.58630,2.63760,2.70660,2.79790,2.93250,3.08150,3.15770,3.15870,3.12060,3.06140,2.99270,2.91980,2.84920,2.78600,2.73110,2.68630,2.65370,2.63700,2.63660,2.65130,2.67800,2.71640,2.78480,2.92830,3.18280,3.48310,13.80000,66.80000,86.20000,CL,Y,
85V5A,2.08070,2.07320,2.07880,2.10510,2.14610,2.19210,2.22760,2.25500,2.28500,2.32270,2.36870,2.41560,2.46010,2.51150,2.57950,2.66670,2.79760,2.94770,3.03170,3.04420,3.01730,2.96660,2.90260,2.83130,2.75990,2.69430,2.63610,2.58780,2.55310,2.53640,2.53770,2.55510,2.58600,2.62940,2.70300,2.85100,3.10680,3.39950,13.80000,66.80000,86.20000,CL,Y,
85V5A,2.15600,2.15490,2.16550,2.19580,2.24040,2.29020,2.32850,2.35760,2.38890,2.42750,2.47390,2.52110,2.56580,2.61760,2.68810,2.78120,2.92040,3.07910,3.16690,3.17760,3.14660,3.09130,3.02320,2.94820,2.87380,2.80580,2.74600,2.69650,2.66050,2.64240,2.64210,2.65820,2.68780,2.72960,2.80290,2.95320,3.21630,3.52370,13.90000,66.70000,86.20000,CL,Y,
